index,split,timestamp,keyframe_index,group,confidence_path,confidence_size,confidence_sha256,shape,dtype,byte_order,unique_values,count_0,count_1,count_2,timestamp_basename_match,shape_match,repeated_load_equal,readable_without_fallback,allowed_values,raw_asset_all_zero
120,TRAIN,653454.204,173,12,confidence/48018874_653454.204.png,3314,9f5847a171aec41d9678732791e9564ad7915f90a9cbc714712c63285a493e52,192x256,uint8,|,0;1;2,15353,12439,21360,True,True,True,True,True,False
121,TRAIN,653454.404,174,12,confidence/48018874_653454.404.png,2670,f095a9f2e9191f795f60a07c354c8e4eaa0d0f10b2cd26d9fb9ef875e01baccd,192x256,uint8,|,0;1;2,6764,9173,33215,True,True,True,True,True,False
122,TRAIN,653454.504,175,12,confidence/48018874_653454.504.png,2223,63d6e56844d6a5642d1a917f26e3985165f388734d4a3752e366c1a46fe8f6dd,192x256,uint8,|,0;1;2,2381,7715,39056,True,True,True,True,True,False
123,TRAIN,653454.604,176,12,confidence/48018874_653454.604.png,1869,719d9a4a520399303db4f4edc24876732c5c0ee105d396206fc44f57f6f7dbbc,192x256,uint8,|,0;1;2,1159,6133,41860,True,True,True,True,True,False
124,TRAIN,653454.804,177,12,confidence/48018874_653454.804.png,1330,40cfd5bfe3b64ba8bc3e938fe80bbde7513064a8d93294c500e952d18494a054,192x256,uint8,|,0;1;2,1050,3007,45095,True,True,True,True,True,False
125,TRAIN,653455.004,178,12,confidence/48018874_653455.004.png,2534,797a01a389b16dcf7a3768f8a7c3cac0937ee8aa881befe8c9add11c79420bef,192x256,uint8,|,0;1;2,4191,9086,35875,True,True,True,True,True,False
126,TRAIN,653455.204,179,12,confidence/48018874_653455.204.png,3402,83d510b6ce88c69cd526e6403e42f829684902dd48cb8d5d7708c5af206f70fd,192x256,uint8,|,0;1;2,3856,11372,33924,True,True,True,True,True,False
127,TRAIN,653455.403,180,12,confidence/48018874_653455.403.png,2316,ea81551de8153409b4a2a652a2088f036874cd894967a67ebb08aa9af86a991c,192x256,uint8,|,0;1;2,2907,5353,40892,True,True,True,True,True,False
128,TRAIN,653455.603,181,12,confidence/48018874_653455.603.png,2901,956f48cec7894df4494224e5a3773e993bf259914421193af0cbe51b36b08768,192x256,uint8,|,0;1;2,7888,6539,34725,True,True,True,True,True,False
129,TRAIN,653455.903,182,12,confidence/48018874_653455.903.png,2297,af70e75a48cfb16716b14431b21c6dd2ede0181c517f8915ad385f7cb69f6a77,192x256,uint8,|,0;1;2,657,4353,44142,True,True,True,True,True,False
130,TRAIN,653456.103,183,12,confidence/48018874_653456.103.png,2490,18d3f4ca86b24b77fa23b10b80c55046b37dd0365e210aef96926f4f442c4f50,192x256,uint8,|,0;1;2,1888,5756,41508,True,True,True,True,True,False
131,TRAIN,653456.303,184,12,confidence/48018874_653456.303.png,1821,9ec16a2847fdcfc2f4511779e5ed294c36df80bd29c7ee82f0cdaec884767660,192x256,uint8,|,0;1;2,2391,4385,42376,True,True,True,True,True,False
132,TRAIN,653456.503,185,12,confidence/48018874_653456.503.png,1713,ce23bd7bfedc1e1ebd243525c3cfd313bf367b09bbc5014a1e7b5884e1a25ee6,192x256,uint8,|,0;1;2,3664,3756,41732,True,True,True,True,True,False
133,TRAIN,653456.703,186,12,confidence/48018874_653456.703.png,1811,3650203d559399d7adb77f0a702ec47d4d525eba31a4d7215dd547b1c7e1920f,192x256,uint8,|,0;1;2,4808,4199,40145,True,True,True,True,True,False
134,TRAIN,653457.003,187,12,confidence/48018874_653457.003.png,1730,8ef985ce51721cb1b5b39b2a6a9a43f913519acbdb5ba216ba5c683ce031f722,192x256,uint8,|,0;1;2,5452,5679,38021,True,True,True,True,True,False
135,TRAIN,653457.203,188,12,confidence/48018874_653457.203.png,2118,7db59ca59e11dc1e334ef9b7b08de0e4001c12bbf54d5b25dc445e8394bb395a,192x256,uint8,|,0;1;2,6285,6969,35898,True,True,True,True,True,False
136,TRAIN,653457.403,189,12,confidence/48018874_653457.403.png,2383,a8f89388c44d75b82ae90ba6be1bf13bf148a7fe73b92a254678bc24bb93d864,192x256,uint8,|,0;1;2,6041,9385,33726,True,True,True,True,True,False
137,TRAIN,653457.603,190,12,confidence/48018874_653457.603.png,1795,bcc610cc7dbf71d8e6a9ce7568936ecdcde522a75381bf81617d148f44b24f1a,192x256,uint8,|,0;1;2,5957,6956,36239,True,True,True,True,True,False
138,TRAIN,653457.902,191,12,confidence/48018874_653457.902.png,1182,a9fd876e72be8eaa75cd1fb6489bdf32fd928975bf99fa77ccf2180d3e8d6825,192x256,uint8,|,0;1;2,6959,2734,39459,True,True,True,True,True,False
139,TRAIN,653458.502,192,12,confidence/48018874_653458.502.png,1160,6cc357ae11a1425cf48d862afb7fe5d9cd2514e9a6471ffdcab379589cc2ba8c,192x256,uint8,|,0;1;2,7142,3611,38399,True,True,True,True,True,False
140,TRAIN,653458.702,193,12,confidence/48018874_653458.702.png,1831,7f78c67cbe938154d8dbad0ca9d98daf14298b7edcc0a90890c77a55d9f4c3b5,192x256,uint8,|,0;1;2,4892,6253,38007,True,True,True,True,True,False
141,TRAIN,653458.902,194,12,confidence/48018874_653458.902.png,1755,9fe74a7235df7849d2cdc3132b21e92f953a89e817b82f880582836151bdef3f,192x256,uint8,|,0;1;2,8783,6308,34061,True,True,True,True,True,False
142,TRAIN,653459.102,195,12,confidence/48018874_653459.102.png,1867,1f1a025d67649e8726213a488b763f9b06e1ebf9b5c6b5f95fddf27214c3384f,192x256,uint8,|,0;1;2,6787,5389,36976,True,True,True,True,True,False
143,TRAIN,653459.302,196,12,confidence/48018874_653459.302.png,1868,a4365e456a7b626d0fe1a7d86fdfc1da530086c4d2bfc48445b1f3fcd29774a9,192x256,uint8,|,0;1;2,3224,4824,41104,True,True,True,True,True,False
144,TRAIN,653459.602,197,12,confidence/48018874_653459.602.png,1619,5e1adf93afcafa04474412acccc1a2c84034b59274a2f799a5a24330624cb094,192x256,uint8,|,0;1;2,1196,3464,44492,True,True,True,True,True,False
145,TRAIN,653459.902,198,12,confidence/48018874_653459.902.png,1482,685c9b7e737f186148f657eedbe93a39ce873167db98140897691ecff4274a38,192x256,uint8,|,0;1;2,326,2531,46295,True,True,True,True,True,False
146,TRAIN,653460.202,199,12,confidence/48018874_653460.202.png,1553,f4be7022a853b87d5d3f8c3b23c03481ededb1c79693a0a3200623298e063902,192x256,uint8,|,0;1;2,368,2622,46162,True,True,True,True,True,False
147,TRAIN,653460.401,200,12,confidence/48018874_653460.401.png,1374,ac25c8bbb52481f2039be6c34c58e6490dda98ab8d52c064ba86364453e3ffbc,192x256,uint8,|,0;1;2,1055,2483,45614,True,True,True,True,True,False
148,TRAIN,653460.701,201,12,confidence/48018874_653460.701.png,968,db1454ed340894d61f5ed154eea67933a1ed4e8509301fa84fa2bbee23052c7f,192x256,uint8,|,0;1;2,24,1479,47649,True,True,True,True,True,False
149,TRAIN,653460.901,202,12,confidence/48018874_653460.901.png,994,f546f1efb2101fbd9aad93387b055d76bb15c85de2070d27655770a4282b3b1e,192x256,uint8,|,0;1;2,83,1218,47851,True,True,True,True,True,False
150,TRAIN,653461.101,203,12,confidence/48018874_653461.101.png,1134,da4dfbe032427f13eb088a5adc0ca7894d6c12154d0ee2ba3ea3a4e7f3f3668d,192x256,uint8,|,1;2,0,1268,47884,True,True,True,True,True,False
151,TRAIN,653461.301,204,12,confidence/48018874_653461.301.png,1296,fc48985c7f0f3c71500eaa51e6b9c18686a25424488720cfe5276bcd843cc06a,192x256,uint8,|,0;1;2,3165,1721,44266,True,True,True,True,True,False
152,TRAIN,653461.401,205,12,confidence/48018874_653461.401.png,865,4e9dae1ebe0fe0cd144a2b9fb008248eaee8b908deeefd1a5a93047acf882546,192x256,uint8,|,0;1;2,1657,1300,46195,True,True,True,True,True,False
153,TRAIN,653461.601,206,12,confidence/48018874_653461.601.png,893,fcb448bc7123482c8a3b226045742c5539cead57d4cc1f42bbba3ba8e0e2b4b9,192x256,uint8,|,0;1;2,579,1776,46797,True,True,True,True,True,False
154,TRAIN,653461.801,207,12,confidence/48018874_653461.801.png,1028,23465443a19279ae85766967ed0877f2fd3114aa1971f12f49b72e72ad710840,192x256,uint8,|,0;1;2,1248,1788,46116,True,True,True,True,True,False
155,TRAIN,653462.001,208,12,confidence/48018874_653462.001.png,977,3c47451f948fa8bf564bdef68c929ee85f4ea4eedaa4a329550aabb18ae7920a,192x256,uint8,|,0;1;2,1026,1738,46388,True,True,True,True,True,False
156,TRAIN,653462.201,209,12,confidence/48018874_653462.201.png,883,be20cab9a786308e9402c4476ba20c571563b4057332c144b755f5b5b98642ea,192x256,uint8,|,0;1;2,659,2037,46456,True,True,True,True,True,False
157,TRAIN,653462.401,210,12,confidence/48018874_653462.401.png,1190,528e0b63f9b1ab9aa7a44d291af01c79bec34b6dc03e2b7b3fcfa7c378788516,192x256,uint8,|,0;1;2,1427,3093,44632,True,True,True,True,True,False
158,TRAIN,653462.601,211,12,confidence/48018874_653462.601.png,1481,276eb776901cf291da23282454c860b1a613724705db019b042997f0eb4a1564,192x256,uint8,|,0;1;2,4049,3841,41262,True,True,True,True,True,False
159,TRAIN,653462.800,212,12,confidence/48018874_653462.800.png,1892,7290488fac672ce8100f01a3d0e606ac164daf060fcb926636a9c94a8c6ac1dd,192x256,uint8,|,0;1;2,1922,4755,42475,True,True,True,True,True,False
160,TRAIN,653463.000,213,12,confidence/48018874_653463.000.png,1880,b697f17e3b42bb4255eae4d94344c7e46513e6de6ad420da80fb454188cd44c7,192x256,uint8,|,0;1;2,2928,5701,40523,True,True,True,True,True,False
161,TRAIN,653463.200,214,12,confidence/48018874_653463.200.png,1860,cd0ce9705beddbcf9bd236861b30ee24984abae34c0128b1f6567d1983dc5b25,192x256,uint8,|,0;1;2,3380,6847,38925,True,True,True,True,True,False
162,TRAIN,653463.500,215,12,confidence/48018874_653463.500.png,2092,b19816baebf0e7ddaef5131596313b13546a1c4d81b4008055e4ca1af6b20420,192x256,uint8,|,0;1;2,2212,7903,39037,True,True,True,True,True,False
163,TRAIN,653463.700,216,12,confidence/48018874_653463.700.png,2135,19314a21dba807ef15cfc4e3e8bcd75ee19afe32cf148b700ba7664d6f4f33ac,192x256,uint8,|,0;1;2,1055,5826,42271,True,True,True,True,True,False
164,TRAIN,653463.900,217,12,confidence/48018874_653463.900.png,2461,3c37357a2aa03e7d64e60e10c15f12963d8ae19f5e94d578b7cd698bbb47e25e,192x256,uint8,|,0;1;2,10588,7441,31123,True,True,True,True,True,False
165,TRAIN,653464.100,218,12,confidence/48018874_653464.100.png,2141,54f54915bbf80cc1d819a936a6a0e75034442284a2fe8f29aeb681c362817fd0,192x256,uint8,|,0;1;2,5870,7034,36248,True,True,True,True,True,False
166,TRAIN,653464.300,219,12,confidence/48018874_653464.300.png,2483,73db271dfdbb745d663c807b8fb2cba6933f77bb43b0e6ad4a6f0ccbbf11874c,192x256,uint8,|,0;1;2,3896,8291,36965,True,True,True,True,True,False
167,TRAIN,653464.500,220,12,confidence/48018874_653464.500.png,1834,98c3aa11db71557ebc50824f9d8331fb37d344e3ced86dee39b62c8f12f5125f,192x256,uint8,|,0;1;2,522,4101,44529,True,True,True,True,True,False
168,TRAIN,653464.700,221,12,confidence/48018874_653464.700.png,2016,c2b4089b77dba0d729f990c270aa27b81b0d819d035df71fdaceb61dffa0724c,192x256,uint8,|,0;1;2,753,4228,44171,True,True,True,True,True,False
169,TRAIN,653464.900,222,12,confidence/48018874_653464.900.png,1847,7789e20e2b127a26d4a9a3f3edf884dadc1b455d525dafb4cfb736bab463cd7c,192x256,uint8,|,0;1;2,605,3926,44621,True,True,True,True,True,False
170,TRAIN,653465.200,223,12,confidence/48018874_653465.200.png,1312,af4df4d8427b1814bd105a4f76d5a19973115ea3db5a363cb159a29f4a6deb74,192x256,uint8,|,0;1;2,421,2300,46431,True,True,True,True,True,False
171,TRAIN,653465.499,224,12,confidence/48018874_653465.499.png,1913,38cb12369531dc90cbcffd6c75189cd4266399284c29c00e82dc2b3b63778053,192x256,uint8,|,0;1;2,2833,3857,42462,True,True,True,True,True,False
172,TRAIN,653465.699,225,12,confidence/48018874_653465.699.png,2242,fbafd417c966300f15777050366b9439fd9e6fad4f0a09d7a85c390ea5703946,192x256,uint8,|,0;1;2,8657,5035,35460,True,True,True,True,True,False
173,TRAIN,653465.799,226,12,confidence/48018874_653465.799.png,2349,8ef9d934c1f81b1db51f1b9225752ceb7fc691b4d9bf2f2d7d48de3f386b7594,192x256,uint8,|,0;1;2,9125,5626,34401,True,True,True,True,True,False
174,TRAIN,653465.899,227,12,confidence/48018874_653465.899.png,2468,7a51d277c175eaae2615f9859d0b03974e0edbb82e7813adc74282cd9a2b57f9,192x256,uint8,|,0;1;2,16444,6878,25830,True,True,True,True,True,False
175,TRAIN,653466.099,228,12,confidence/48018874_653466.099.png,2655,86c3c3ef9b6dd26cd4772d2903ebcb7d3f91d3270927f9c59a962195e94d4cc6,192x256,uint8,|,0;1;2,21144,10218,17790,True,True,True,True,True,False
176,TRAIN,653466.299,229,12,confidence/48018874_653466.299.png,3110,b01e2b4118a1a5abbd737dab9fa10351deb096482a85f9b3979e76468195566b,192x256,uint8,|,0;1;2,16483,9529,23140,True,True,True,True,True,False
177,TRAIN,653466.499,230,12,confidence/48018874_653466.499.png,3148,b7af203f8dd213d12c569610716159f60f8780be203cfce4d1dcd9386007602f,192x256,uint8,|,0;1;2,10373,7451,31328,True,True,True,True,True,False
178,TRAIN,653466.699,231,12,confidence/48018874_653466.699.png,2407,10de5b29ed3446ff4b56f6edec09ac30ec30806902f87790be34d88cb352ac0b,192x256,uint8,|,0;1;2,6253,4712,38187,True,True,True,True,True,False
179,TRAIN,653467.299,232,12,confidence/48018874_653467.299.png,2251,7c3db48762e0bcf814a67bff64bedfd5b504aa56e97819c2a4656e866523fa9c,192x256,uint8,|,0;1;2,11664,6091,31397,True,True,True,True,True,False
180,TRAIN,653467.499,233,12,confidence/48018874_653467.499.png,3288,b8c9be7e9cc37d9f09812752b438dbe31763e04ad9cccf06e8c24309c867713f,192x256,uint8,|,0;1;2,14799,10055,24298,True,True,True,True,True,False
181,TRAIN,653467.599,234,12,confidence/48018874_653467.599.png,2876,1fceba46920bb0885176ca4624495a6e3c107e128af45fe4dc1e8a0078930217,192x256,uint8,|,0;1;2,19693,12911,16548,True,True,True,True,True,False
182,TRAIN,653467.698,235,12,confidence/48018874_653467.698.png,2430,311e1a1491bc4ee94cdff843c35747b2ddb9118d5e08978f8ba7584225e78caa,192x256,uint8,|,0;1;2,27311,7774,14067,True,True,True,True,True,False
183,TRAIN,653467.798,236,12,confidence/48018874_653467.798.png,2849,460ea9005b47476ebf5c9769f103daf2629fbfecc891508e1a2047cb47d5192b,192x256,uint8,|,0;1;2,14363,10108,24681,True,True,True,True,True,False
184,TRAIN,653467.898,237,12,confidence/48018874_653467.898.png,2127,8d4502e65cd76367efe804c51a80131fde22d7a85cdae05d058124fb6bc54638,192x256,uint8,|,0;1;2,15109,8370,25673,True,True,True,True,True,False
185,TRAIN,653467.998,238,12,confidence/48018874_653467.998.png,1980,8a766823af56bfaa86a1adb665b8ce5e3d90555e141f83a990fdeacbd7123c64,192x256,uint8,|,0;1;2,7671,7297,34184,True,True,True,True,True,False
186,TRAIN,653468.198,239,12,confidence/48018874_653468.198.png,1208,4e8601e9463998d4ba1dd0ed697af9ea41b88d27a698239901a6b9b220af9dd0,192x256,uint8,|,0;1;2,2610,1926,44616,True,True,True,True,True,False
187,TRAIN,653468.398,240,12,confidence/48018874_653468.398.png,1008,24e5e4c8fc1f409f4af584c55e4001176ea635308a56eb6f8fb93238ef7ba370,192x256,uint8,|,0;1;2,1244,1445,46463,True,True,True,True,True,False
188,TRAIN,653468.898,241,12,confidence/48018874_653468.898.png,886,df4ef98c610534e227b6f8cc9b47744a05814aa5b48ea50289f9af293843c10c,192x256,uint8,|,0;1;2,3771,1236,44145,True,True,True,True,True,False
189,TRAIN,653469.098,242,12,confidence/48018874_653469.098.png,1012,0867ee825bd357061a5b2776430a835224773236af2feedf40dcbdbc6140e654,192x256,uint8,|,0;1;2,5932,3381,39839,True,True,True,True,True,False
190,TRAIN,653469.298,243,12,confidence/48018874_653469.298.png,1372,9c2e7da47ae3d0725fda3333f9d65fb8268161c0c9183cfbcbe5f339c8be1508,192x256,uint8,|,0;1;2,9517,6469,33166,True,True,True,True,True,False
191,TRAIN,653469.498,244,12,confidence/48018874_653469.498.png,2009,2de1af8aeaffee74bd18b02659c6f3a9fbc9be116964bf252a59d802ff7f991d,192x256,uint8,|,0;1;2,10787,16115,22250,True,True,True,True,True,False
192,TRAIN,653469.698,245,12,confidence/48018874_653469.698.png,2663,51a29fe21205c283690c5deb3d0f36bb5e60bc4a4d8549d595e590b873c987ae,192x256,uint8,|,0;1;2,14557,22448,12147,True,True,True,True,True,False
193,TRAIN,653469.998,246,12,confidence/48018874_653469.998.png,2573,929902ddee7b531f243f1b70fd83ef0b9408c85ee4f17d146a9ef735f5fa462b,192x256,uint8,|,0;1;2,11817,18615,18720,True,True,True,True,True,False
194,TRAIN,653470.297,247,12,confidence/48018874_653470.297.png,2441,2bdb4512f48208e5b72052e6fef22ca9c0a75fde028af30b890d55e6afc2f174,192x256,uint8,|,0;1;2,5393,11672,32087,True,True,True,True,True,False
195,TRAIN,653470.597,248,12,confidence/48018874_653470.597.png,1499,4f3a8800be3452a851728ac073058515dde4c70c8ddc3b0c74cc7b4e98b1262f,192x256,uint8,|,0;1;2,5194,5398,38560,True,True,True,True,True,False
196,TRAIN,653470.897,249,12,confidence/48018874_653470.897.png,677,6235c87e32b75d865661ba465e291964f9999a49e59c8f3c0a9fd3072745df7c,192x256,uint8,|,0;1;2,114,501,48537,True,True,True,True,True,False
197,TRAIN,653471.197,250,12,confidence/48018874_653471.197.png,855,4a235b5b5d7f1978de58df56e156f75bc83d02a0cd6d04568194fe7a60a715dc,192x256,uint8,|,0;1;2,676,1373,47103,True,True,True,True,True,False
198,TRAIN,653471.597,251,12,confidence/48018874_653471.597.png,827,316660c52baf49701853560d1856d097c1362f03812bd09ffad4bdff6ea26db9,192x256,uint8,|,0;1;2,144,1001,48007,True,True,True,True,True,False
199,TRAIN,653471.897,252,12,confidence/48018874_653471.897.png,1004,2945bdcfe6d77aa11d1eec370e80d1f57ef1929aa4a7bfa27ec91dbb510c7ec3,192x256,uint8,|,0;1;2,280,1527,47345,True,True,True,True,True,False
200,TRAIN,653472.097,253,12,confidence/48018874_653472.097.png,1329,3a33a2897e55e6bfd4e7b8480349cc3f2c90ef9b9dd3eef54c8c97bf61fb36b8,192x256,uint8,|,0;1;2,1528,3606,44018,True,True,True,True,True,False
201,TRAIN,653472.297,254,12,confidence/48018874_653472.297.png,2006,89f745a140aa913f103b38570666e415c771391ba9fe15e52f03299abea7025f,192x256,uint8,|,0;1;2,3520,13158,32474,True,True,True,True,True,False
202,TRAIN,653472.497,255,12,confidence/48018874_653472.497.png,2331,830abaf320fabf59fbd139d691a6fa7c7a792df1df816d031968486803fff767,192x256,uint8,|,0;1;2,3720,20419,25013,True,True,True,True,True,False
203,TRAIN,653472.696,256,12,confidence/48018874_653472.696.png,2643,f021f029be07ebe8c3dd2fb1d5acc70862b5adc87a0c1522aa7301de95d4ec94,192x256,uint8,|,0;1;2,7673,23926,17553,True,True,True,True,True,False
204,TRAIN,653472.896,257,12,confidence/48018874_653472.896.png,2103,544dca68a95528d187c0d24bda8a63e11ffd87b74acb25af5831905f90f2bf03,192x256,uint8,|,0;1;2,4027,11041,34084,True,True,True,True,True,False
205,TRAIN,653473.096,258,12,confidence/48018874_653473.096.png,1591,f512bd405c105002201fa5500e9444481a987995ad5128cd6b8c0ca3d0dd2eee,192x256,uint8,|,0;1;2,1790,7068,40294,True,True,True,True,True,False
206,TRAIN,653473.296,259,12,confidence/48018874_653473.296.png,1182,06b744781c7c75b692936fcb27af289ac1910b100460cddf0ba2f880b75c1441,192x256,uint8,|,0;1;2,797,3781,44574,True,True,True,True,True,False
207,TRAIN,653473.496,260,12,confidence/48018874_653473.496.png,869,02d4d0cce5bcceaba729de0abda5ccf24e005927e28908bf54f76d8fc3966e44,192x256,uint8,|,0;1;2,106,1242,47804,True,True,True,True,True,False
208,TRAIN,653473.696,261,12,confidence/48018874_653473.696.png,687,f0230019eaa97448d119ff662fb5f7f976685567c4b7a9fc253765b3116a799c,192x256,uint8,|,1;2,0,648,48504,True,True,True,True,True,False
209,TRAIN,653473.896,262,12,confidence/48018874_653473.896.png,759,53784dfaf741810753f84f6d4c99a7eeb631f5de4c9311a07a3474b0df2b5589,192x256,uint8,|,0;1;2,2,646,48504,True,True,True,True,True,False
210,TRAIN,653474.296,263,12,confidence/48018874_653474.296.png,1015,804ad36fb7a7b9317f4147b5118b5586666db5711820ddc249bc6986deb4d48f,192x256,uint8,|,0;1;2,749,1418,46985,True,True,True,True,True,False
211,TRAIN,653474.596,264,12,confidence/48018874_653474.596.png,746,6c37cd6e0cc1d368cf5b6cb67597be42d234008e55ed61a670a81c6dfeec8d94,192x256,uint8,|,0;1;2,153,1012,47987,True,True,True,True,True,False
212,TRAIN,653474.896,265,12,confidence/48018874_653474.896.png,760,987531b2d5d782bcfa1acb482b34d5ff3794d76e94fdf9240d48bfb4c6adfeae,192x256,uint8,|,0;1;2,556,963,47633,True,True,True,True,True,False
213,TRAIN,653475.195,266,12,confidence/48018874_653475.195.png,507,fccf905204a5ea4779985a8ee12b4d423eb2096f0dc76edcad0260c3097fa993,192x256,uint8,|,1;2,0,185,48967,True,True,True,True,True,False
