row_id,source_kind,source_run_id,trial_id,step_id,environment,cohort,method,candidate_id,candidate_role,stored_l1_status,l2_reached,l2_status,reason_code,p_k1,p_k2,formal_value_or_bound,formal_backend_status,formal_backend_reason,backend_identity,backend_class,map_snapshot_id,controller_authority,controller_intervention
dc82b1c555970217229a9cdd3389686cf67ed54e3ea53c38c4a004f495194325,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B2_PLUS_TERMINAL_BACKUP:c84fd054dd4d1aba9c83cea797db8e42d7619a350bb20529b0b5217a9aee6ef4,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B2_PLUS_TERMINAL_BACKUP,PRIMARY-CBF-FILTERED,LOGGED_NONEXECUTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0927899806768644,0.16949089697539185,1.8331981565740154]","[1.0906997886231045,0.16862381162347814,1.8348169238541532]",0.00011025000000000444,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
10ea39bb4d995a91b484689b64a047ba6ef34f067735ee3e88420dd340f67320,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:c84fd054dd4d1aba9c83cea797db8e42d7619a350bb20529b0b5217a9aee6ef4,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,ALT-01-OUTWARD,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0927899806768644,0.16949089697539185,1.8331981565740154]","[1.0909462270125034,0.16859133344863952,1.834642629582456]",0.00011025000000000444,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
748a92d690470b5a6065701c9c35d200e1861af4edae08183fe52a73c6b34426,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:c84fd054dd4d1aba9c83cea797db8e42d7619a350bb20529b0b5217a9aee6ef4,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,PRIMARY-CBF-FILTERED,LOGGED_NONEXECUTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0927899806768644,0.16949089697539185,1.8331981565740154]","[1.0906997886231045,0.16862381162347814,1.8348169238541532]",0.00011025000000000444,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
633cfac63c8be21619c5413c8ce68bad75ac38366f3b76bfadd0212fd2dbbe91,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:cb774c833377da2918acbff4ac6c151849ee0e5e585802aadc861ca0c97abef2,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B1_PLUS_SWEPT_SEGMENT,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0881146224211584,0.1673959569822175,1.8368126761279535]","[1.0851043343410662,0.16622032901026448,1.8391158270492136]",0.00025476672498044375,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
e996dbb5e006ff79a33fb7b0daa71c7a6a0e7a04172e54559b2a2e614a6d5d90,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B2_PLUS_TERMINAL_BACKUP:cb774c833377da2918acbff4ac6c151849ee0e5e585802aadc861ca0c97abef2,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B2_PLUS_TERMINAL_BACKUP,PRIMARY-CBF-FILTERED,LOGGED_NONEXECUTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0881146224211584,0.1673959569822175,1.8368126761279535]","[1.0851043343410662,0.16622032901026448,1.8391158270492136]",0.00025476672498044375,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
622898dab699ac8412caceadb16195155f1d974392d07bdb724b56101dc2d031,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:cb774c833377da2918acbff4ac6c151849ee0e5e585802aadc861ca0c97abef2,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,ALT-01-OUTWARD,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0881146224211584,0.1673959569822175,1.8368126761279535]","[1.0852933697994496,0.16617161169208897,1.8389834482450942]",0.00025476672498044375,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
3c60c5ba3a6a1260f8bf513bc896b5c59ec0394a54fd4d46926865511071db94,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:cb774c833377da2918acbff4ac6c151849ee0e5e585802aadc861ca0c97abef2,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,PRIMARY-CBF-FILTERED,LOGGED_NONEXECUTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0881146224211584,0.1673959569822175,1.8368126761279535]","[1.0851043343410662,0.16622032901026448,1.8391158270492136]",0.00025476672498044375,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
5ff348a9ca99c135dd1051cdf4e99c9fe957d124e6e6c7048ad7b22f2c33233b,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:e0e82c1541d35cbd4aae599b105e6ed9108c03ab76f45f6c4eb93c45cd8331b2,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B1_PLUS_SWEPT_SEGMENT,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0887419496244606,0.16868164234523236,1.8360667714910688]","[1.0866517575715122,0.1678145569933314,1.837685538771067]",1.7183261928465504e-05,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
aa5cccc397534796240f7888ddc1b5b4eb900efdca272261710a30c7b4643b98,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B2_PLUS_TERMINAL_BACKUP:e0e82c1541d35cbd4aae599b105e6ed9108c03ab76f45f6c4eb93c45cd8331b2,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B2_PLUS_TERMINAL_BACKUP,PRIMARY-CBF-FILTERED,LOGGED_NONEXECUTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0887419496244606,0.16868164234523236,1.8360667714910688]","[1.0866517575715122,0.1678145569933314,1.837685538771067]",1.7183261928465504e-05,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
3fc63574eb9e729faa1f93b4aded3124d692655d1795d6c276694dbf268e4ec0,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:e0e82c1541d35cbd4aae599b105e6ed9108c03ab76f45f6c4eb93c45cd8331b2,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,ALT-01-OUTWARD,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0887419496244606,0.16868164234523236,1.8360667714910688]","[1.0868891836574568,0.16778207881848003,1.837517163076774]",1.7183261928465504e-05,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
b8573da5c50f4fec1e5454cef6e4b3e01af6a2957635d995602f643e8e334bfc,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:e0e82c1541d35cbd4aae599b105e6ed9108c03ab76f45f6c4eb93c45cd8331b2,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,PRIMARY-CBF-FILTERED,LOGGED_NONEXECUTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0887419496244606,0.16868164234523236,1.8360667714910688]","[1.0866517575715122,0.1678145569933314,1.837685538771067]",1.7183261928465504e-05,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
ff439b26678690f1865b1bf0bea086124ea1de34c5ac49b3cd83089860aff9a0,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:00619bcd6efa2989828365795b5767914d3ce6dc3b13640afe0a650bb54be649,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B1_PLUS_SWEPT_SEGMENT,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0945530824320724,0.17063033292548943,1.8317443484998848]","[1.0943030842799037,0.17038045960423584,1.831994326733476]",9.9586890613991e-07,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
410ad5f07d76472e2dac78014a20109f9d2ea228b88845b306987fad34786db7,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B2_PLUS_TERMINAL_BACKUP:00619bcd6efa2989828365795b5767914d3ce6dc3b13640afe0a650bb54be649,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B2_PLUS_TERMINAL_BACKUP,PRIMARY-CBF-FILTERED,LOGGED_NONEXECUTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0945530824320724,0.17063033292548943,1.8317443484998848]","[1.0943030842799037,0.17038045960423584,1.831994326733476]",9.9586890613991e-07,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
de885f961a7a2c51a5e98b26be04e3e60d5c0073e52fbaf3a4841896f6b23c62,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:00619bcd6efa2989828365795b5767914d3ce6dc3b13640afe0a650bb54be649,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,PRIMARY-CBF-FILTERED,LOGGED_NONEXECUTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0945530824320724,0.17063033292548943,1.8317443484998848]","[1.0943030842799037,0.17038045960423584,1.831994326733476]",9.9586890613991e-07,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
857b0a4fe6df34bf1218e41f7dbb97dd20a87fc6ad9d57a97b83d6d13f0fb81e,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:05e57219769a6f097a56347ddcd2704a1c1ec1ce9bbae97c82588def134d7d84,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B1_PLUS_SWEPT_SEGMENT,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.094894277363372,0.16966942932585072,1.8317698493049055]","[1.094644280041934,0.16941956251010154,1.8320198193199317]",0.00022640225486232277,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
28d3ba90548ab65a305111642c5401a19f4a7dfdd0916b13d5296752651b7e46,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B2_PLUS_TERMINAL_BACKUP:05e57219769a6f097a56347ddcd2704a1c1ec1ce9bbae97c82588def134d7d84,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B2_PLUS_TERMINAL_BACKUP,PRIMARY-CBF-FILTERED,LOGGED_NONEXECUTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.094894277363372,0.16966942932585072,1.8317698493049055]","[1.094644280041934,0.16941956251010154,1.8320198193199317]",0.00022640225486232277,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
07d14b6f29f87813f4f28c98e13701adf555cbff3ae2b2be03edef3feaa84aa9,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:05e57219769a6f097a56347ddcd2704a1c1ec1ce9bbae97c82588def134d7d84,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,PRIMARY-CBF-FILTERED,LOGGED_NONEXECUTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.094894277363372,0.16966942932585072,1.8317698493049055]","[1.094644280041934,0.16941956251010154,1.8320198193199317]",0.00022640225486232277,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
913d06d2ea9f44a41aee131a6c1c81ed61eb2de2eec3c95d4c9d1e406262e54a,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0f5922305009057964cd192ed49d3c8d6b71d72ee44372ec4bd7209792542cad,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B1_PLUS_SWEPT_SEGMENT,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[0.9492912963032722,0.12523484230041504,1.9389313161373138]","[0.9490413586173488,0.12523484230296625,1.9391812541514086]",0.009682234138138339,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
41266e9752b24fd5b49a38965ffbe933236e186abf5086ecf8b005deb97bc4ca,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B2_PLUS_TERMINAL_BACKUP:0f5922305009057964cd192ed49d3c8d6b71d72ee44372ec4bd7209792542cad,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B2_PLUS_TERMINAL_BACKUP,PRIMARY-CBF-FILTERED,LOGGED_NONEXECUTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[0.9492912963032722,0.12523484230041504,1.9389313161373138]","[0.9490413586173488,0.12523484230296625,1.9391812541514086]",0.009682234138138339,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
1bb081d064d6ed14bdf12caa3bd35676cbc0a0d05437153fbf731a3f98a7b115,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:0f5922305009057964cd192ed49d3c8d6b71d72ee44372ec4bd7209792542cad,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,PRIMARY-CBF-FILTERED,LOGGED_NONEXECUTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[0.9492912963032722,0.12523484230041504,1.9389313161373138]","[0.9490413586173488,0.12523484230296625,1.9391812541514086]",0.009682234138138339,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
595b71201d27504371c48673e15f2f668b8727441045299145f6613fcf591a89,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:14c396035141f0c134184288b5df3c7081f7dbc72c4d0f5c45e5307fef542aa0,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B1_PLUS_SWEPT_SEGMENT,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0926294183562526,0.1699430869046336,1.833186156195182]","[1.0923794204169364,0.16969320900221133,1.8334361347230668]",4.400399999989618e-06,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
92099c60b7bc60efe4606cbd7ab4fdb80038c21c73471d54f4d9bbe4518c4829,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B2_PLUS_TERMINAL_BACKUP:14c396035141f0c134184288b5df3c7081f7dbc72c4d0f5c45e5307fef542aa0,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B2_PLUS_TERMINAL_BACKUP,PRIMARY-CBF-FILTERED,LOGGED_NONEXECUTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0926294183562526,0.1699430869046336,1.833186156195182]","[1.0923794204169364,0.16969320900221133,1.8334361347230668]",4.400399999989618e-06,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
a88b6bf0c5f959bea67b4f9452dd1ab5d88f290f42cd0fb5778f6d8d197ca310,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:14c396035141f0c134184288b5df3c7081f7dbc72c4d0f5c45e5307fef542aa0,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,PRIMARY-CBF-FILTERED,LOGGED_NONEXECUTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0926294183562526,0.1699430869046336,1.833186156195182]","[1.0923794204169364,0.16969320900221133,1.8334361347230668]",4.400399999989618e-06,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
34d34108962e170ebd8bfbee9d180a2cf99eca14157981c84f4006fd325092b5,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:1d0e18478950f88ca2d286909cbb18e43d75321d52498304f18db70110189f85,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B1_PLUS_SWEPT_SEGMENT,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0926561787430213,0.16986772191642666,1.833188156258321]","[1.0924061809318766,0.16961784092226365,1.8334381351311295]",2.2010000000001126e-05,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
e5c5e080789e897db6200fb035fb184ae4ac1c6ee75725cdc2db86c648fbd83d,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B2_PLUS_TERMINAL_BACKUP:1d0e18478950f88ca2d286909cbb18e43d75321d52498304f18db70110189f85,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B2_PLUS_TERMINAL_BACKUP,PRIMARY-CBF-FILTERED,LOGGED_NONEXECUTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0926561787430213,0.16986772191642666,1.833188156258321]","[1.0924061809318766,0.16961784092226365,1.8334381351311295]",2.2010000000001126e-05,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
fb6db394df758b04cb477d5214d40aa5a6148cd4fc525eef8061fcf9bbded149,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:1d0e18478950f88ca2d286909cbb18e43d75321d52498304f18db70110189f85,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,PRIMARY-CBF-FILTERED,LOGGED_NONEXECUTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.0926561787430213,0.16986772191642666,1.833188156258321]","[1.0924061809318766,0.16961784092226365,1.8334381351311295]",2.2010000000001126e-05,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
3b461d6afacd1f47c038459d265bebab1ff58be317f682aae72df6b82067ec92,PR87_ACTIVATED_ONE_STEP,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:1e72ebb89bd2f14e2ce7555535a1a803006e15a0ff43bc78b0b4431bc6cd9e1b,ONE_STEP:0,E1_REPLICA_GT_FINE,ACTIVATED,B1_PLUS_SWEPT_SEGMENT,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,PASS,True,PASS,FORMAL_SEGMENT_SAFE,"[1.107410925720737,0.12220924699558415,1.8358765033049311]","[1.1071610326813117,0.12224706692688998,1.8361264059132132]",0.013471078364375343,CERTIFIED_SAFE,SEGMENT_EXACT_SAFE,EXACT_ANALYTIC_SPHERE_SEGMENT_MINIMUM,EXACT_ANALYTIC,3b318a98a454ec5c36410b3c41dfb3dd4a25b7b5a1899f1f2c939fbf24ad0e55,False,False
