row_id,source_kind,environment,trial_id,candidate_id,candidate_role,replayability_class,replayability_reasons,l2_reached,l2_reachability_evidence,primary_analysis_eligible
8c6bf11be7538b12498483d0a78387268b653d24d7983c4e85ba6fea43185479,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,fdedf17f4553c1df0c7e75a2841e5fa971949fd8481f2470a4a53d8819b98ffc,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
ddfd389b40a2e41ab7102a7a8a01357d33e4c6aaf66dec8fe7b305b3aa6a3610,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,b2708c821240f88b18608a9e87a461e91889db7a534fa969e18e2396acb326a4,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
23f9f5745cbe378e1fcfa39d50385741b3e9a09ca4319bb69af01ed9fe3ecffe,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,ac96edd4a07c473fc7ee6c1fe378922c8287fd08015fdb99e31a3bcec9c0fa77,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
b4927e683a38f17dc5e8c6ed31f19fa5a25c0375d66a92120a38fb8501a5d91e,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,47875a370cffd9c4690f04249d5699fbd98c65330d165cf5afba5106f9a7f458,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
f8dd85f71a58b2433de01ee97778cb23a7cdcf1b3c82993441d9191c596ca63d,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,f7ad0e26bd13a7df38b1cb2deb767c33e1b7be63f6ae92e99d90f170c7f179c3,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
2c56d9be3d1c6817d5c432ef2f35c2f056b55d61ecbdb1b55eaec9fa7813f8c5,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,b899642779155b706dc9554453f2ecd3507261951d3cd3a4a51fbf63679325c6,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
4ab7ebdbcbfa571cf70476ee14251d0a9105de300ee676bb72165cf299b45187,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,48730b04984861540d7df0db6a1adc58260a1012c5b8928c199d119a46cd16f1,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
36980872792509b5433ec21beaae3f38510e944425ac64ccdfedf530bd3c6d36,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,590350a73be06c920dbccb99ade2b90ed629eece22211f09b965bd2d3c08399a,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
4c6b205225cb54a13f40b8a034abd538948b03819e2bb6a786a98be3e40b593f,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,fdb1d22cc4a0189bbc59854e2d6c5492141d0c81bc5879eeb0b94cc1d0988cec,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
f16e2274a1329eb18691d5f1e74d421e0d4690e99bb7d6e87aca8198c9262a46,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,f11c324f85d7ec5a4dd0bf42f336ae269166dc3b736c872bb9c99297bd509cb2,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
84b3c17fc9bb1e14f47d209e29368e78ad20997a65cc73d676f4168b559f4c02,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,2977bc9c4bc400e999c29bd8a1cd502b1d16fe7f4b1c78b538e48d5423c5338d,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
058e31648c8ba7c967de03f1a459b649ee32adccd0eb59dcc4905d02d9324306,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,12ed79624ce884d415e836ce1d8942b6b8c13fdb720edcc27d97e2816454f266,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
18fae66fadd003fb1468ad479005a7b71196a046ac9e5e0ef26889287c7573ae,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,f6166e0af93a6dabd5f3ba20d47d9364ac3ec67c642adf7b4b2ab568e88fe232,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
d3f92e7a4b80bdc9b8d6dbe006a09c8d207007605fba453653555a8afec9c9dd,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,07c656735f49dfe90baa17fac6f9df8b11c32104bf66620dea159d2f817d34c2,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
981dba3de2ca6b706413f4e4f0f44252d1523553c6fa21403d5f3fa68c78265e,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,f978b00f86e170f15c5205cdf1474dc72faa0d8f61e0733c1101700cc4832377,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
4a5d4f3a6f6cc6b759e387d6a32b8b58dcd902f1a961cb7fe2118ee777dd1433,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,cfeafe59e820960fdce0d4799a5db99264fdeb6b2c4a85ee90e12b0d52fc0005,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
f5d00bd055d5702cf49873d30cbdb869d42e031b874bbf592d03bbdcd47cd269,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,2c6219d24c0b63ece8dd80cf022a15841230e31e203407679588ab348770cd3d,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
cef4193b81a98131c2d894791d7eed2da5447eab144b3fc9a736493b16a30df3,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,ff884ac29d0da5b7f97781540e1999dbc922bb3dd7b5409fcb0a1838ae2fdd1e,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
8e04ddc1207f3269b221623bc809e694afce5ab0a8549acffb0d2a8db8fb8c03,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,6e59bf5b492394bdbe6518eb77682a7bc237ebd5bb94af0805a393ee2bbe2bd6,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
32446e5cb3562fdd964699d17ba8377b22732eb22c674815240e12db2e9ad3a5,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,8e20fa71a6dd6ff6ceef6ecf2a534a653e7586efaf1d6db5621572f4fec46800,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
fe81cd840c9cb834e700b4cf4ab6bbe7eecc2d83e1f3bc60b1cd6529ad29db7d,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,35e2734018e2b8501f51ca5f568e57b691ddf1a0f53b850a25fe18ac2e249af9,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
77ede8b5e3543f9b2c1fccebd89966e7bbdd18537148a18a80c48beef1ddd411,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,79cf87f315448ca2a61b3fa0963ea089e4de7c0d21fa384be4f0fc1f867727b0,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
10d21b74d7e53006c8202e5356d8ac8147bae0db76cfb1364bad72367f5b88eb,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,072ccf6b73b4a3f534f3293e6dae3696906de795812dbb8660c5392872c89f93,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
92da9f73e20dd39a5191d5fb53ddac2af8e52435df0caa559bcc06f6e49056c8,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,413923508518f8f1eb720714f1dca04473d49f670e1ab770f07f21ef23b5c24f,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
a883b65fd126198634a6177a7ca46ec0c832614a64b2bf53f804ee14a6419133,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,a0965150511a472351e4710f66ac5ea6c755faa82248943403c6ef6f2ba99676,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
d22ff3eda2631b77e29008a863f247d4d3341a30197354c2d44edd3028fc3ecc,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,0107384b789490550870a9bbefe5a865ccae2bc011a1773ed2098421f2e30ae5,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
b54739ec32d8163740bfaa1d215369e5d4df6be0f30136e22ee431d59beda3cc,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,f9acd983ae2cceedf0fd5e508f3a2096a3631faa92f3f90b53ad534c700c3cce,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
265dd87f310208f6caee6c8b165b619fe5744115601ce7aae9c1bb7cedbb5505,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,2aad39a06af4132102d5dba0bfd91558af50321ea3697bbef4fc1d50a2e10db3,terminal-zero-hold,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
457dc5bc16655facd0c84d7eeee738f5a7f4a1f834a8410c315c27b1d16d9a69,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,92a0357d95f8b535dc472063dec71fe5cc6bdfe7bca8e0779aa196e3b39d9c09,terminal-zero-hold,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
84253874c3008ed0d5032d71f0172f11914d7579c071e2a88f1f51d0b9ad81bb,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,08305e5104f6cb689b340af0a7ee01079f29c127c981dd1a175e86adea3701e6,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
70047ba62c19398c8792c0d4c470cd32b7e691bfd48f1d645f5115e61c6b5882,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,e413b9b9aa42799c54c718db60381d2b00884f35a4bfc58f2302aa7794e22472,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
5213533282d3813e23da98ed481634b513ebade200a6e7f8a2af24da6fedd801,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,afdfbaa5cf9fb8df87c6d8417a8e37ca78af78ecb9acf90db783478c0e2b3c6d,terminal-zero-hold,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
064ef42fc87ea6f8c74ec826aad731c7694671657af1f329b6a73ada0f0c08ca,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,dced41995323ed256228c0543f44eb3385b271fa8f290c9c959a166a9287033a,terminal-zero-hold,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
1af114d7b88261419bf252213188df33d61c6e7c03afe9ed920a038d53a252a2,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,7a1b27d089a55d80562e3133eed90545020646dcaccf7f30352657bbf62a2119,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
19b5abad969e5c157f12f31f4907ed137a9e69da843bf041567adea426993040,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,30bb8a381b0ae00285dc888e066f6016fef61a6bea04a07afbba1b4564f0d094,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
3d596348858322fa495b93d46b547e62087bbe4d4a9ac890c875087af7114713,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,65861f7848c04e06b5c3777f7314a188982291ea4c3c929468ab175182b752c5,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
49fc5a69e21cd164da5a099e923525bd21eb4fad03cd83d9a8fd9f939a2d6046,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,cc43cba8eb815570e2833d0a1c7a944923ffe060053ec303df1639b09ac61d66,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
bcee130427082ef76f5e10e07c37e3445fc5798471e3ecedde568bc02893123d,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,8e73a9aedaebe7ae458c7a419610e684ba48999c3c5a7c75576f042bc279b24c,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
efef1888666938deb732bb3fd5bfe5d13354de98fcdc0015a27eccf54b3e89e9,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,dc397012aea8f72c83d9c42beb788b799d96ba846c613478895217bf713bf694,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
edb1aa3f0bfbab7f7f9b6eb97e8d96ab7ec6a5e0c5efe174f34b9a9dd70ced06,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,94307bec002cee9efd17734acf8b409e65da4f436e316e9f692c3ff607e580f8,terminal-zero-hold,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
bb5f7174056fd977b697f47d6941c5eb3146b79094dd57d809c6237f04a3273a,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,402d04ad8591a9681830df25c995cfa2a6457e3abda3a2cb475b7ab8e14f6fbb,terminal-zero-hold,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
dbe211bb6dd6a94a0e50536198570275c4d334d7d5945e049696989cbf6690b5,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,1383caa867ef2d5996860598c482c7d61e9a43bf7405d41f2efa913aac517fbe,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
2b7c2084e20b9bc0ef4d8849f85a0e9c78fdba5b0198671d0e12bd03abfb2591,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,65fbbf0e7229630ec94d82791e71d9ccd73bfae26bdbb96ae0648d0f645a3fc5,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
943482d3af40bb3057f4997efc0e2b4dae1ba2ab3e3dfbe2d8ce650d17a29f99,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,65b95a1e25eba23364ce3c4064ebd905e21b72fc9ab566384254d7a8a04a650f,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
0d77f5ac407a08404a89aa09fd1ffbdbe1fd03abda21a9aae2cb8c5e54f41f48,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,5393c15bae5b994c0938fa2290d957053a498a5c8e13e0236e492efa6a7ef53e,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
829b2e7f2b740341a5efc16b87a0561ddd853409d8219838c4e1ce8989f01a16,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,e6f434345076817cb70b8a079c77bd5e7eefc2012a353fe8646c85a4a8c85ce6,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
e7928bf3d45e7cd4df74fa1882608e2ed04737a5aeba2efc720241b8ecefd218,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,3aa1ba235845c4a99743d0db00818d936f719183e65d06cd60e4b7c1705c7885,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
f2f37afd08cf45e4d9d9ccb431dcf2633877024ceefe6e1a7ee2b2feaa48f981,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,88c9f08b69a4726ddbdc70945d95526fcd7ce4e14a1a384c594793692c88f231,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
9c7fca7994df173da3a94b2c3de40079b2683f1cac76c6363940878a748fd02a,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,86f979a5d7c5d22599299a4703dd951f1725e2ed7e0db7c12496e37648a3e355,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
a058bdf7165db78afc5f4cda35443e870ebfc53f5e4532aff808b7040edefebd,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,ab32a0374e404d2dec7038f2ae232396bdfbe36000a05ce100b3fb9bcb53b9d6,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
b3e1cd14a14157db2df65ee01fcd3535a5911906d35840d7eacba11f77100709,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,f16915eaeba8ba7217d91819909349b338808dae1d81ad6ff96d1ce0a8812851,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
b50efa71618af5f86bd9a4ee56eadcbc731f1937ed60440fe08cbaa0dc5ed107,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,90156285bb42cecdafad7bdeff9e2b9698a3ffc11338a70c52eb3996bc3d2562,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
ab40f04b1fea6ebe57a6fbb06431400248bd9574a42b92f12ffb9def4c508699,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,dc98c3c3ccae1cc4eefbea1cd4e4a369468c70ff73757103b5d5514257a937c2,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
ff8ca6b8593e17b0538b8f6856ec03bf5cf65770112c3b4c3044f66844c0b128,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,c37f1d8194bfa4ab8aaa566ebc9a310d30770b986db9573b79e37a4cdda76a8f,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
d77dc9242c72b4d1ceb2cc127e3f24815b8ab42b2578a33ef93b63dfa0782734,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,fe7875dfc16a2f46354969e4530ad1c115592ebc5067c3f45117c3bb65512e84,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
e31a32d569630fcd4ece41788d758db7f0b9869bc4ed65809a0529c25833ed6e,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,f73b83dd27f607e4ee9466f776029335ed067eec8e43c26e80922606d5141e35,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
b43e3ab1f72e7122f42419c3c76b66a23a3f15d429bdfc0436ce6089ce5b314e,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,6b63106ab25f5e1fbf221799275644ebda79e618169bb0b1fb9d298359129a61,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
07617770c3b0dd7c5585c2d4587acf0cd140faa338d0227908375685c7ec6946,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,cd517d1eba7207aa73770a3a9a5808a85b7b6f8ecfda3344ce3ee3e211457001,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
77a586686bb40a1ed80d42682a19a317401538c23bac948504262dd5c5a54c1c,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,ca7d16385963d7159ff74aaf525ebe22a6a63dbb251edbe53e3533b957696741,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
11e06e8025f66f2644164555035038e4825594892297450429f2651e66fa08ca,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,fb0354c0bfad19e9075b48a87a8619e73399d804f81677dbb542f9095e4e3d85,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
54d2801a8348a848f8ef979769ca6f5336600e88a9ee28c75ed6f1504bbafa75,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,aa239706f060aae3726d059f9ca69c8e8a69ff7b9bb5d11918aaacfdecbbe4ac,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
f1469e6ef3f657fd35177bd1fb2c0535d5d0506248712ceb9d22c680ae9564a1,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,492c96185c102e85007ef9526ccd453c390a4099ff27d118bf486d39f0420ec4,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
7279ef646641cdcc39469119f8e780311cd9b9d839f8f8fb71a111d53ef35e22,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,3b37560a95deb2b48a7449169506583b88976990f6413b423fc0025f3ac282a2,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
e72332d1fc2ba51a0db99670fcebb7b2c69ea3a85dafc66dd9f25c34d0448f41,PR87_REPLICA_ROLLOUT_STEP,E1_REPLICA_GT_FINE,6089c52cd0209225cd306bc2888d74c59087919854a0fc14b4f3df4e4d6331ba,PRIMARY-CBF-FILTERED,EXECUTED_OR_SELECTED_HISTORICAL_CANDIDATE,NOT_REPLAYABLE,MISSING_U_K,,L2_REACHABILITY_UNKNOWN,False
