frame_index,processed_rgb_path,processed_depth_path,historical_raw_rgb_path,historical_raw_depth_path,rgb_timestamp,depth_timestamp,rgb_depth_offset_s,rgb_exists,depth_exists,path_unique,pose_record_present,association_policy,association_tolerance_s
137,images/0137.png,depth/0137.png,rgb/1305031931.569726.png,depth/1305031931.559707.png,1305031931.569726,1305031931.559707,0.010019063949584961,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
138,images/0138.png,depth/0138.png,rgb/1305031931.701060.png,depth/1305031931.691463.png,1305031931.70106,1305031931.691463,0.009597063064575195,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
139,images/0139.png,depth/0139.png,rgb/1305031931.868988.png,depth/1305031931.859949.png,1305031931.868988,1305031931.859949,0.009038925170898438,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
140,images/0140.png,depth/0140.png,rgb/1305031932.000829.png,depth/1305031931.991729.png,1305031932.000829,1305031931.991729,0.009099960327148438,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
141,images/0141.png,depth/0141.png,rgb/1305031932.169077.png,depth/1305031932.159854.png,1305031932.169077,1305031932.159854,0.009222984313964844,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
142,images/0142.png,depth/0142.png,rgb/1305031932.300945.png,depth/1305031932.291317.png,1305031932.300945,1305031932.291317,0.009628057479858398,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
143,images/0143.png,depth/0143.png,rgb/1305031932.469022.png,depth/1305031932.460162.png,1305031932.469022,1305031932.460162,0.008860111236572266,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
144,images/0144.png,depth/0144.png,rgb/1305031932.600957.png,depth/1305031932.593841.png,1305031932.600957,1305031932.593841,0.007115840911865234,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
145,images/0145.png,depth/0145.png,rgb/1305031932.768757.png,depth/1305031932.759892.png,1305031932.768757,1305031932.759892,0.008865118026733398,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
146,images/0146.png,depth/0146.png,rgb/1305031932.932932.png,depth/1305031932.928147.png,1305031932.932932,1305031932.928147,0.004784822463989258,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
147,images/0147.png,depth/0147.png,rgb/1305031933.068879.png,depth/1305031933.059632.png,1305031933.068879,1305031933.059632,0.009246826171875,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
148,images/0148.png,depth/0148.png,rgb/1305031933.233374.png,depth/1305031933.227642.png,1305031933.233374,1305031933.227642,0.005732059478759766,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
149,images/0149.png,depth/0149.png,rgb/1305031933.368978.png,depth/1305031933.359852.png,1305031933.368978,1305031933.359852,0.009125947952270508,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
150,images/0150.png,depth/0150.png,rgb/1305031933.533065.png,depth/1305031933.527835.png,1305031933.533065,1305031933.527835,0.0052301883697509766,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
151,images/0151.png,depth/0151.png,rgb/1305031933.669114.png,depth/1305031933.663105.png,1305031933.669114,1305031933.663105,0.006009101867675781,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
152,images/0152.png,depth/0152.png,rgb/1305031933.833132.png,depth/1305031933.827513.png,1305031933.833132,1305031933.827513,0.005619049072265625,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
153,images/0153.png,depth/0153.png,rgb/1305031933.968843.png,depth/1305031933.964067.png,1305031933.968843,1305031933.964067,0.0047760009765625,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
154,images/0154.png,depth/0154.png,rgb/1305031934.132845.png,depth/1305031934.123903.png,1305031934.132845,1305031934.123903,0.008941888809204102,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
155,images/0155.png,depth/0155.png,rgb/1305031934.300934.png,depth/1305031934.295644.png,1305031934.300934,1305031934.295644,0.005290031433105469,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
156,images/0156.png,depth/0156.png,rgb/1305031934.436865.png,depth/1305031934.427107.png,1305031934.436865,1305031934.427107,0.00975799560546875,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
157,images/0157.png,depth/0157.png,rgb/1305031934.600850.png,depth/1305031934.595082.png,1305031934.60085,1305031934.595082,0.0057680606842041016,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
158,images/0158.png,depth/0158.png,rgb/1305031934.736903.png,depth/1305031934.726749.png,1305031934.736903,1305031934.726749,0.010154008865356445,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
159,images/0159.png,depth/0159.png,rgb/1305031934.901010.png,depth/1305031934.894445.png,1305031934.90101,1305031934.894445,0.006565093994140625,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
160,images/0160.png,depth/0160.png,rgb/1305031935.036852.png,depth/1305031935.033022.png,1305031935.036852,1305031935.033022,0.0038299560546875,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
161,images/0161.png,depth/0161.png,rgb/1305031935.200951.png,depth/1305031935.194899.png,1305031935.200951,1305031935.194899,0.0060520172119140625,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
162,images/0162.png,depth/0162.png,rgb/1305031935.336810.png,depth/1305031935.330960.png,1305031935.33681,1305031935.33096,0.005850076675415039,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
163,images/0163.png,depth/0163.png,rgb/1305031935.500863.png,depth/1305031935.493044.png,1305031935.500863,1305031935.493044,0.007819175720214844,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
164,images/0164.png,depth/0164.png,rgb/1305031935.669100.png,depth/1305031935.663543.png,1305031935.6691,1305031935.663543,0.005557060241699219,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
165,images/0165.png,depth/0165.png,rgb/1305031935.801178.png,depth/1305031935.795359.png,1305031935.801178,1305031935.795359,0.005819082260131836,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
166,images/0166.png,depth/0166.png,rgb/1305031935.969109.png,depth/1305031935.963243.png,1305031935.969109,1305031935.963243,0.005866050720214844,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
167,images/0167.png,depth/0167.png,rgb/1305031936.100718.png,depth/1305031936.099066.png,1305031936.100718,1305031936.099066,0.0016520023345947266,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
168,images/0168.png,depth/0168.png,rgb/1305031936.268981.png,depth/1305031936.262854.png,1305031936.268981,1305031936.262854,0.006126880645751953,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
169,images/0169.png,depth/0169.png,rgb/1305031936.400840.png,depth/1305031936.399525.png,1305031936.40084,1305031936.399525,0.0013151168823242188,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
170,images/0170.png,depth/0170.png,rgb/1305031936.569452.png,depth/1305031936.563251.png,1305031936.569452,1305031936.563251,0.006201028823852539,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
171,images/0171.png,depth/0171.png,rgb/1305031936.700881.png,depth/1305031936.699970.png,1305031936.700881,1305031936.69997,0.0009109973907470703,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
172,images/0172.png,depth/0172.png,rgb/1305031936.868891.png,depth/1305031936.863697.png,1305031936.868891,1305031936.863697,0.005193948745727539,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
173,images/0173.png,depth/0173.png,rgb/1305031937.001118.png,depth/1305031937.000148.png,1305031937.001118,1305031937.000148,0.0009698867797851562,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
174,images/0174.png,depth/0174.png,rgb/1305031937.168856.png,depth/1305031937.162199.png,1305031937.168856,1305031937.162199,0.0066568851470947266,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
175,images/0175.png,depth/0175.png,rgb/1305031937.336862.png,depth/1305031937.331472.png,1305031937.336862,1305031937.331472,0.005390167236328125,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
176,images/0176.png,depth/0176.png,rgb/1305031937.468824.png,depth/1305031937.467256.png,1305031937.468824,1305031937.467256,0.001567840576171875,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
177,images/0177.png,depth/0177.png,rgb/1305031937.636891.png,depth/1305031937.627766.png,1305031937.636891,1305031937.627766,0.009124994277954102,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
178,images/0178.png,depth/0178.png,rgb/1305031937.768919.png,depth/1305031937.767791.png,1305031937.768919,1305031937.767791,0.0011279582977294922,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
179,images/0179.png,depth/0179.png,rgb/1305031937.936960.png,depth/1305031937.931831.png,1305031937.93696,1305031937.931831,0.005129098892211914,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
180,images/0180.png,depth/0180.png,rgb/1305031938.068761.png,depth/1305031938.067761.png,1305031938.068761,1305031938.067761,0.0010001659393310547,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
181,images/0181.png,depth/0181.png,rgb/1305031938.236878.png,depth/1305031938.231649.png,1305031938.236878,1305031938.231649,0.005228996276855469,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
182,images/0182.png,depth/0182.png,rgb/1305031938.368914.png,depth/1305031938.367715.png,1305031938.368914,1305031938.367715,0.0011990070343017578,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
183,images/0183.png,depth/0183.png,rgb/1305031938.537028.png,depth/1305031938.535972.png,1305031938.537028,1305031938.535972,0.0010559558868408203,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
184,images/0184.png,depth/0184.png,rgb/1305031938.700851.png,depth/1305031938.699613.png,1305031938.700851,1305031938.699613,0.0012378692626953125,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
185,images/0185.png,depth/0185.png,rgb/1305031938.836754.png,depth/1305031938.835081.png,1305031938.836754,1305031938.835081,0.001672983169555664,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
186,images/0186.png,depth/0186.png,rgb/1305031939.001030.png,depth/1305031939.000242.png,1305031939.00103,1305031939.000242,0.0007879734039306641,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
187,images/0187.png,depth/0187.png,rgb/1305031939.137143.png,depth/1305031939.135566.png,1305031939.137143,1305031939.135566,0.0015769004821777344,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
188,images/0188.png,depth/0188.png,rgb/1305031939.300842.png,depth/1305031939.300206.png,1305031939.300842,1305031939.300206,0.0006361007690429688,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
189,images/0189.png,depth/0189.png,rgb/1305031939.436845.png,depth/1305031939.435410.png,1305031939.436845,1305031939.43541,0.0014350414276123047,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
190,images/0190.png,depth/0190.png,rgb/1305031939.600838.png,depth/1305031939.600160.png,1305031939.600838,1305031939.60016,0.0006780624389648438,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
191,images/0191.png,depth/0191.png,rgb/1305031939.736750.png,depth/1305031939.735464.png,1305031939.73675,1305031939.735464,0.0012857913970947266,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
192,images/0192.png,depth/0192.png,rgb/1305031939.903633.png,depth/1305031939.903642.png,1305031939.903633,1305031939.903642,8.821487426757812e-06,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
193,images/0193.png,depth/0193.png,rgb/1305031940.068783.png,depth/1305031940.067499.png,1305031940.068783,1305031940.067499,0.0012841224670410156,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
194,images/0194.png,depth/0194.png,rgb/1305031940.200829.png,depth/1305031940.200119.png,1305031940.200829,1305031940.200119,0.0007100105285644531,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
195,images/0195.png,depth/0195.png,rgb/1305031940.369236.png,depth/1305031940.367240.png,1305031940.369236,1305031940.36724,0.0019960403442382812,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
196,images/0196.png,depth/0196.png,rgb/1305031940.503804.png,depth/1305031940.503814.png,1305031940.503804,1305031940.503814,1.0013580322265625e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
197,images/0197.png,depth/0197.png,rgb/1305031940.668762.png,depth/1305031940.666993.png,1305031940.668762,1305031940.666993,0.0017690658569335938,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
198,images/0198.png,depth/0198.png,rgb/1305031940.803047.png,depth/1305031940.803100.png,1305031940.803047,1305031940.8031,5.316734313964844e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
199,images/0199.png,depth/0199.png,rgb/1305031940.968758.png,depth/1305031940.967150.png,1305031940.968758,1305031940.96715,0.001608133316040039,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
200,images/0200.png,depth/0200.png,rgb/1305031941.103422.png,depth/1305031941.103456.png,1305031941.103422,1305031941.103456,3.409385681152344e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
201,images/0201.png,depth/0201.png,rgb/1305031941.271129.png,depth/1305031941.271139.png,1305031941.271129,1305031941.271139,1.0013580322265625e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
202,images/0202.png,depth/0202.png,rgb/1305031941.403845.png,depth/1305031941.403877.png,1305031941.403845,1305031941.403877,3.1948089599609375e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
203,images/0203.png,depth/0203.png,rgb/1305031941.570287.png,depth/1305031941.570302.png,1305031941.570287,1305031941.570302,1.5020370483398438e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
204,images/0204.png,depth/0204.png,rgb/1305031941.736866.png,depth/1305031941.735592.png,1305031941.736866,1305031941.735592,0.00127410888671875,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
205,images/0205.png,depth/0205.png,rgb/1305031941.871813.png,depth/1305031941.871824.png,1305031941.871813,1305031941.871824,1.0967254638671875e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
206,images/0206.png,depth/0206.png,rgb/1305031942.036729.png,depth/1305031942.035444.png,1305031942.036729,1305031942.035444,0.0012850761413574219,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
207,images/0207.png,depth/0207.png,rgb/1305031942.170749.png,depth/1305031942.170762.png,1305031942.170749,1305031942.170762,1.3113021850585938e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
208,images/0208.png,depth/0208.png,rgb/1305031942.337047.png,depth/1305031942.335609.png,1305031942.337047,1305031942.335609,0.001438140869140625,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
209,images/0209.png,depth/0209.png,rgb/1305031942.471958.png,depth/1305031942.472314.png,1305031942.471958,1305031942.472314,0.0003559589385986328,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
210,images/0210.png,depth/0210.png,rgb/1305031942.639942.png,depth/1305031942.639952.png,1305031942.639942,1305031942.639952,1.0013580322265625e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
211,images/0211.png,depth/0211.png,rgb/1305031942.771708.png,depth/1305031942.771728.png,1305031942.771708,1305031942.771728,2.002716064453125e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
212,images/0212.png,depth/0212.png,rgb/1305031942.936816.png,depth/1305031942.936255.png,1305031942.936816,1305031942.936255,0.0005609989166259766,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
213,images/0213.png,depth/0213.png,rgb/1305031943.104177.png,depth/1305031943.104196.png,1305031943.104177,1305031943.104196,1.9073486328125e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
214,images/0214.png,depth/0214.png,rgb/1305031943.240004.png,depth/1305031943.240026.png,1305031943.240004,1305031943.240026,2.193450927734375e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
215,images/0215.png,depth/0215.png,rgb/1305031943.404245.png,depth/1305031943.404597.png,1305031943.404245,1305031943.404597,0.0003521442413330078,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
216,images/0216.png,depth/0216.png,rgb/1305031943.539525.png,depth/1305031943.539543.png,1305031943.539525,1305031943.539543,1.7881393432617188e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
217,images/0217.png,depth/0217.png,rgb/1305031943.707251.png,depth/1305031943.707262.png,1305031943.707251,1305031943.707262,1.0967254638671875e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
218,images/0218.png,depth/0218.png,rgb/1305031943.837754.png,depth/1305031943.837771.png,1305031943.837754,1305031943.837771,1.6927719116210938e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
219,images/0219.png,depth/0219.png,rgb/1305031944.007760.png,depth/1305031944.007774.png,1305031944.00776,1305031944.007774,1.4066696166992188e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
220,images/0220.png,depth/0220.png,rgb/1305031944.139656.png,depth/1305031944.139679.png,1305031944.139656,1305031944.139679,2.288818359375e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
221,images/0221.png,depth/0221.png,rgb/1305031944.306934.png,depth/1305031944.306965.png,1305031944.306934,1305031944.306965,3.0994415283203125e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
222,images/0222.png,depth/0222.png,rgb/1305031944.471304.png,depth/1305031944.471315.png,1305031944.471304,1305031944.471315,1.0967254638671875e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
223,images/0223.png,depth/0223.png,rgb/1305031944.607229.png,depth/1305031944.607255.png,1305031944.607229,1305031944.607255,2.5987625122070312e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
224,images/0224.png,depth/0224.png,rgb/1305031944.769058.png,depth/1305031944.780883.png,1305031944.769058,1305031944.780883,0.011825084686279297,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
225,images/0225.png,depth/0225.png,rgb/1305031944.904670.png,depth/1305031944.903822.png,1305031944.90467,1305031944.903822,0.0008480548858642578,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
226,images/0226.png,depth/0226.png,rgb/1305031945.069177.png,depth/1305031945.079450.png,1305031945.069177,1305031945.07945,0.010272979736328125,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
227,images/0227.png,depth/0227.png,rgb/1305031945.207107.png,depth/1305031945.207131.png,1305031945.207107,1305031945.207131,2.384185791015625e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
228,images/0228.png,depth/0228.png,rgb/1305031945.369056.png,depth/1305031945.374695.png,1305031945.369056,1305031945.374695,0.005639076232910156,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
229,images/0229.png,depth/0229.png,rgb/1305031945.506438.png,depth/1305031945.506448.png,1305031945.506438,1305031945.506448,1.0013580322265625e-05,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
230,images/0230.png,depth/0230.png,rgb/1305031945.669116.png,depth/1305031945.677317.png,1305031945.669116,1305031945.677317,0.008200883865356445,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
231,images/0231.png,depth/0231.png,rgb/1305031945.806240.png,depth/1305031945.806249.png,1305031945.80624,1305031945.806249,8.821487426757812e-06,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
232,images/0232.png,depth/0232.png,rgb/1305031945.969300.png,depth/1305031945.977263.png,1305031945.9693,1305031945.977263,0.007962942123413086,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
233,images/0233.png,depth/0233.png,rgb/1305031946.137054.png,depth/1305031946.147686.png,1305031946.137054,1305031946.147686,0.010632038116455078,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
234,images/0234.png,depth/0234.png,rgb/1305031946.268902.png,depth/1305031946.276972.png,1305031946.268902,1305031946.276972,0.008069992065429688,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
235,images/0235.png,depth/0235.png,rgb/1305031946.437150.png,depth/1305031946.447353.png,1305031946.43715,1305031946.447353,0.010202884674072266,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
236,images/0236.png,depth/0236.png,rgb/1305031946.569238.png,depth/1305031946.577280.png,1305031946.569238,1305031946.57728,0.008042097091674805,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
237,images/0237.png,depth/0237.png,rgb/1305031946.737134.png,depth/1305031946.743717.png,1305031946.737134,1305031946.743717,0.006582975387573242,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
238,images/0238.png,depth/0238.png,rgb/1305031946.869090.png,depth/1305031946.874721.png,1305031946.86909,1305031946.874721,0.005630970001220703,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
239,images/0239.png,depth/0239.png,rgb/1305031947.037000.png,depth/1305031947.042914.png,1305031947.037,1305031947.042914,0.005913972854614258,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
240,images/0240.png,depth/0240.png,rgb/1305031947.169117.png,depth/1305031947.174651.png,1305031947.169117,1305031947.174651,0.005533933639526367,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
241,images/0241.png,depth/0241.png,rgb/1305031947.336945.png,depth/1305031947.339718.png,1305031947.336945,1305031947.339718,0.0027730464935302734,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
242,images/0242.png,depth/0242.png,rgb/1305031947.504994.png,depth/1305031947.511457.png,1305031947.504994,1305031947.511457,0.006463050842285156,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
243,images/0243.png,depth/0243.png,rgb/1305031947.637085.png,depth/1305031947.643731.png,1305031947.637085,1305031947.643731,0.006646156311035156,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
244,images/0244.png,depth/0244.png,rgb/1305031947.804941.png,depth/1305031947.811424.png,1305031947.804941,1305031947.811424,0.0064830780029296875,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
245,images/0245.png,depth/0245.png,rgb/1305031947.937025.png,depth/1305031947.943516.png,1305031947.937025,1305031947.943516,0.006490945816040039,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
246,images/0246.png,depth/0246.png,rgb/1305031948.104993.png,depth/1305031948.111315.png,1305031948.104993,1305031948.111315,0.006321907043457031,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
247,images/0247.png,depth/0247.png,rgb/1305031948.237002.png,depth/1305031948.243210.png,1305031948.237002,1305031948.24321,0.006208181381225586,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
248,images/0248.png,depth/0248.png,rgb/1305031948.404989.png,depth/1305031948.411285.png,1305031948.404989,1305031948.411285,0.006295919418334961,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
249,images/0249.png,depth/0249.png,rgb/1305031948.537017.png,depth/1305031948.542869.png,1305031948.537017,1305031948.542869,0.0058519840240478516,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
250,images/0250.png,depth/0250.png,rgb/1305031948.705075.png,depth/1305031948.714453.png,1305031948.705075,1305031948.714453,0.00937795639038086,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
251,images/0251.png,depth/0251.png,rgb/1305031948.868835.png,depth/1305031948.880529.png,1305031948.868835,1305031948.880529,0.011693954467773438,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
252,images/0252.png,depth/0252.png,rgb/1305031949.005006.png,depth/1305031949.014896.png,1305031949.005006,1305031949.014896,0.009889841079711914,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
253,images/0253.png,depth/0253.png,rgb/1305031949.168946.png,depth/1305031949.180779.png,1305031949.168946,1305031949.180779,0.011832952499389648,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
254,images/0254.png,depth/0254.png,rgb/1305031949.305254.png,depth/1305031949.311257.png,1305031949.305254,1305031949.311257,0.006002902984619141,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
255,images/0255.png,depth/0255.png,rgb/1305031949.468902.png,depth/1305031949.479260.png,1305031949.468902,1305031949.47926,0.010357856750488281,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
256,images/0256.png,depth/0256.png,rgb/1305031949.604798.png,depth/1305031949.614433.png,1305031949.604798,1305031949.614433,0.009634971618652344,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
257,images/0257.png,depth/0257.png,rgb/1305031949.768985.png,depth/1305031949.781235.png,1305031949.768985,1305031949.781235,0.012249946594238281,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
258,images/0258.png,depth/0258.png,rgb/1305031949.904851.png,depth/1305031949.914703.png,1305031949.904851,1305031949.914703,0.009851932525634766,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
259,images/0259.png,depth/0259.png,rgb/1305031950.069081.png,depth/1305031950.080195.png,1305031950.069081,1305031950.080195,0.011113882064819336,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
260,images/0260.png,depth/0260.png,rgb/1305031950.204933.png,depth/1305031950.211149.png,1305031950.204933,1305031950.211149,0.0062160491943359375,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
261,images/0261.png,depth/0261.png,rgb/1305031950.368911.png,depth/1305031950.378386.png,1305031950.368911,1305031950.378386,0.009474992752075195,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
262,images/0262.png,depth/0262.png,rgb/1305031950.536894.png,depth/1305031950.546397.png,1305031950.536894,1305031950.546397,0.009502887725830078,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
263,images/0263.png,depth/0263.png,rgb/1305031950.668910.png,depth/1305031950.678650.png,1305031950.66891,1305031950.67865,0.009739875793457031,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
264,images/0264.png,depth/0264.png,rgb/1305031950.837135.png,depth/1305031950.846960.png,1305031950.837135,1305031950.84696,0.009824991226196289,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
265,images/0265.png,depth/0265.png,rgb/1305031950.968904.png,depth/1305031950.978853.png,1305031950.968904,1305031950.978853,0.009948968887329102,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
266,images/0266.png,depth/0266.png,rgb/1305031951.136893.png,depth/1305031951.147131.png,1305031951.136893,1305031951.147131,0.010237932205200195,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
267,images/0267.png,depth/0267.png,rgb/1305031951.268906.png,depth/1305031951.279729.png,1305031951.268906,1305031951.279729,0.010822772979736328,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
268,images/0268.png,depth/0268.png,rgb/1305031951.436903.png,depth/1305031951.448724.png,1305031951.436903,1305031951.448724,0.01182103157043457,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
269,images/0269.png,depth/0269.png,rgb/1305031951.569006.png,depth/1305031951.579884.png,1305031951.569006,1305031951.579884,0.01087808609008789,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
270,images/0270.png,depth/0270.png,rgb/1305031951.736828.png,depth/1305031951.747698.png,1305031951.736828,1305031951.747698,0.010869979858398438,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
271,images/0271.png,depth/0271.png,rgb/1305031951.904907.png,depth/1305031951.915908.png,1305031951.904907,1305031951.915908,0.011001110076904297,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
272,images/0272.png,depth/0272.png,rgb/1305031952.037104.png,depth/1305031952.048200.png,1305031952.037104,1305031952.0482,0.011096000671386719,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
273,images/0273.png,depth/0273.png,rgb/1305031952.204914.png,depth/1305031952.216761.png,1305031952.204914,1305031952.216761,0.01184701919555664,True,True,True,True,historical_nearest_timestamp_no_reassociation,0.02
