evidence_class,environment,state_id,projection,result,not_a_method_variant
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,1f0c533c1236c8c97be6c7a76973ba2546749a4ca9297e8e5b7ffb80d7f1bc84,L4_TERMINAL_MEMBERSHIP_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,1f0c533c1236c8c97be6c7a76973ba2546749a4ca9297e8e5b7ffb80d7f1bc84,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,1f5ecb8605c1df18e88b1c245ab84bafd839d6122148ab528c2b7deab1dc9b6b,L1_NO_TERMINAL_MEMBERSHIP,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,1f5ecb8605c1df18e88b1c245ab84bafd839d6122148ab528c2b7deab1dc9b6b,L2_NO_ZERO_HOLD,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,1f5ecb8605c1df18e88b1c245ab84bafd839d6122148ab528c2b7deab1dc9b6b,L3_BRAKING_SEGMENT_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,1f5ecb8605c1df18e88b1c245ab84bafd839d6122148ab528c2b7deab1dc9b6b,L4_TERMINAL_MEMBERSHIP_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,1f5ecb8605c1df18e88b1c245ab84bafd839d6122148ab528c2b7deab1dc9b6b,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,1f9cbbe192ea4ef9acc65f459259fd452230124102140cbb868bbdd6fae03712,L1_NO_TERMINAL_MEMBERSHIP,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,1f9cbbe192ea4ef9acc65f459259fd452230124102140cbb868bbdd6fae03712,L2_NO_ZERO_HOLD,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,1f9cbbe192ea4ef9acc65f459259fd452230124102140cbb868bbdd6fae03712,L3_BRAKING_SEGMENT_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,1f9cbbe192ea4ef9acc65f459259fd452230124102140cbb868bbdd6fae03712,L4_TERMINAL_MEMBERSHIP_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,1f9cbbe192ea4ef9acc65f459259fd452230124102140cbb868bbdd6fae03712,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,204bf2b567d88f8e931cfe6bec4e7c00686259e0c3ee261eba2d37598286a280,L1_NO_TERMINAL_MEMBERSHIP,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,204bf2b567d88f8e931cfe6bec4e7c00686259e0c3ee261eba2d37598286a280,L2_NO_ZERO_HOLD,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,204bf2b567d88f8e931cfe6bec4e7c00686259e0c3ee261eba2d37598286a280,L3_BRAKING_SEGMENT_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,204bf2b567d88f8e931cfe6bec4e7c00686259e0c3ee261eba2d37598286a280,L4_TERMINAL_MEMBERSHIP_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,204bf2b567d88f8e931cfe6bec4e7c00686259e0c3ee261eba2d37598286a280,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,21762d6d6a7f8ee822b1fc7c0ab62680934b41ce005493f9d92edff6e349ce03,L1_NO_TERMINAL_MEMBERSHIP,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,21762d6d6a7f8ee822b1fc7c0ab62680934b41ce005493f9d92edff6e349ce03,L2_NO_ZERO_HOLD,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,21762d6d6a7f8ee822b1fc7c0ab62680934b41ce005493f9d92edff6e349ce03,L3_BRAKING_SEGMENT_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,21762d6d6a7f8ee822b1fc7c0ab62680934b41ce005493f9d92edff6e349ce03,L4_TERMINAL_MEMBERSHIP_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,21762d6d6a7f8ee822b1fc7c0ab62680934b41ce005493f9d92edff6e349ce03,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,2211e7fc233d3f44550a3487042a97d8b30645fc3956b09e879d5faa3cb90649,L1_NO_TERMINAL_MEMBERSHIP,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,2211e7fc233d3f44550a3487042a97d8b30645fc3956b09e879d5faa3cb90649,L2_NO_ZERO_HOLD,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,2211e7fc233d3f44550a3487042a97d8b30645fc3956b09e879d5faa3cb90649,L3_BRAKING_SEGMENT_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,2211e7fc233d3f44550a3487042a97d8b30645fc3956b09e879d5faa3cb90649,L4_TERMINAL_MEMBERSHIP_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,2211e7fc233d3f44550a3487042a97d8b30645fc3956b09e879d5faa3cb90649,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,22729b41d07f36ef7c2897a21d8d89d3c7b2abb21f5249b5a721a1dfce0f7e0a,L1_NO_TERMINAL_MEMBERSHIP,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,22729b41d07f36ef7c2897a21d8d89d3c7b2abb21f5249b5a721a1dfce0f7e0a,L2_NO_ZERO_HOLD,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,22729b41d07f36ef7c2897a21d8d89d3c7b2abb21f5249b5a721a1dfce0f7e0a,L3_BRAKING_SEGMENT_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,22729b41d07f36ef7c2897a21d8d89d3c7b2abb21f5249b5a721a1dfce0f7e0a,L4_TERMINAL_MEMBERSHIP_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,22729b41d07f36ef7c2897a21d8d89d3c7b2abb21f5249b5a721a1dfce0f7e0a,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,22a6fc41ce4db8d437f1cfbb962471b280dc2d651916775c2250a645c8546915,L1_NO_TERMINAL_MEMBERSHIP,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,22a6fc41ce4db8d437f1cfbb962471b280dc2d651916775c2250a645c8546915,L2_NO_ZERO_HOLD,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,22a6fc41ce4db8d437f1cfbb962471b280dc2d651916775c2250a645c8546915,L3_BRAKING_SEGMENT_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,22a6fc41ce4db8d437f1cfbb962471b280dc2d651916775c2250a645c8546915,L4_TERMINAL_MEMBERSHIP_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,22a6fc41ce4db8d437f1cfbb962471b280dc2d651916775c2250a645c8546915,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,235e1bb5094b3e24617a36b9db8b226891327b847618ba7632b3dfe1e67ead91,L1_NO_TERMINAL_MEMBERSHIP,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,235e1bb5094b3e24617a36b9db8b226891327b847618ba7632b3dfe1e67ead91,L2_NO_ZERO_HOLD,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,235e1bb5094b3e24617a36b9db8b226891327b847618ba7632b3dfe1e67ead91,L3_BRAKING_SEGMENT_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,235e1bb5094b3e24617a36b9db8b226891327b847618ba7632b3dfe1e67ead91,L4_TERMINAL_MEMBERSHIP_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,235e1bb5094b3e24617a36b9db8b226891327b847618ba7632b3dfe1e67ead91,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,241d4b8b592a08407d1f663e2e0439e35140b1b8356e32ca03083b8da5f7e9bb,L1_NO_TERMINAL_MEMBERSHIP,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,241d4b8b592a08407d1f663e2e0439e35140b1b8356e32ca03083b8da5f7e9bb,L2_NO_ZERO_HOLD,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,241d4b8b592a08407d1f663e2e0439e35140b1b8356e32ca03083b8da5f7e9bb,L3_BRAKING_SEGMENT_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,241d4b8b592a08407d1f663e2e0439e35140b1b8356e32ca03083b8da5f7e9bb,L4_TERMINAL_MEMBERSHIP_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,241d4b8b592a08407d1f663e2e0439e35140b1b8356e32ca03083b8da5f7e9bb,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,274a5a83db528364efc054111e3a2be386dd22d2d5d7303088c67a50d6b04b8f,L1_NO_TERMINAL_MEMBERSHIP,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,274a5a83db528364efc054111e3a2be386dd22d2d5d7303088c67a50d6b04b8f,L2_NO_ZERO_HOLD,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,274a5a83db528364efc054111e3a2be386dd22d2d5d7303088c67a50d6b04b8f,L3_BRAKING_SEGMENT_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,274a5a83db528364efc054111e3a2be386dd22d2d5d7303088c67a50d6b04b8f,L4_TERMINAL_MEMBERSHIP_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,274a5a83db528364efc054111e3a2be386dd22d2d5d7303088c67a50d6b04b8f,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,274cfe4d06a4bba970b364b3ced72c1758f65f383a4ff23eecf36593964775dd,L1_NO_TERMINAL_MEMBERSHIP,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,274cfe4d06a4bba970b364b3ced72c1758f65f383a4ff23eecf36593964775dd,L2_NO_ZERO_HOLD,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,274cfe4d06a4bba970b364b3ced72c1758f65f383a4ff23eecf36593964775dd,L3_BRAKING_SEGMENT_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,274cfe4d06a4bba970b364b3ced72c1758f65f383a4ff23eecf36593964775dd,L4_TERMINAL_MEMBERSHIP_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,274cfe4d06a4bba970b364b3ced72c1758f65f383a4ff23eecf36593964775dd,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,284cffa5c7386cbcb13718924fef577ac22e98e0a3cc1d74a6c3f333d125aca5,L1_NO_TERMINAL_MEMBERSHIP,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,284cffa5c7386cbcb13718924fef577ac22e98e0a3cc1d74a6c3f333d125aca5,L2_NO_ZERO_HOLD,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,284cffa5c7386cbcb13718924fef577ac22e98e0a3cc1d74a6c3f333d125aca5,L3_BRAKING_SEGMENT_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,284cffa5c7386cbcb13718924fef577ac22e98e0a3cc1d74a6c3f333d125aca5,L4_TERMINAL_MEMBERSHIP_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E1_REPLICA_GT_FINE,284cffa5c7386cbcb13718924fef577ac22e98e0a3cc1d74a6c3f333d125aca5,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NO_DECISION_CHANGE_OBSERVED_IN_ATOMIC_PROJECTION,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,L1_NO_TERMINAL_MEMBERSHIP,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,L2_NO_ZERO_HOLD,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,L3_BRAKING_SEGMENT_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,L4_TERMINAL_MEMBERSHIP_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,04064bec00d45d558ae52ec3b1ab673505dd7df8e23062cb792b4e5a0fc2403d,L1_NO_TERMINAL_MEMBERSHIP,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,04064bec00d45d558ae52ec3b1ab673505dd7df8e23062cb792b4e5a0fc2403d,L2_NO_ZERO_HOLD,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,04064bec00d45d558ae52ec3b1ab673505dd7df8e23062cb792b4e5a0fc2403d,L3_BRAKING_SEGMENT_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,04064bec00d45d558ae52ec3b1ab673505dd7df8e23062cb792b4e5a0fc2403d,L4_TERMINAL_MEMBERSHIP_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,04064bec00d45d558ae52ec3b1ab673505dd7df8e23062cb792b4e5a0fc2403d,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,05a9e9b395bb7c2e10574895b494e9e50c644712cd2ab1299f0e2779d8487a1a,L1_NO_TERMINAL_MEMBERSHIP,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,05a9e9b395bb7c2e10574895b494e9e50c644712cd2ab1299f0e2779d8487a1a,L2_NO_ZERO_HOLD,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,05a9e9b395bb7c2e10574895b494e9e50c644712cd2ab1299f0e2779d8487a1a,L3_BRAKING_SEGMENT_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,05a9e9b395bb7c2e10574895b494e9e50c644712cd2ab1299f0e2779d8487a1a,L4_TERMINAL_MEMBERSHIP_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,05a9e9b395bb7c2e10574895b494e9e50c644712cd2ab1299f0e2779d8487a1a,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,065ccf3dc76d0069d660b8edf46e507c115799568da9d9ad3e9edab220dc4a2b,L1_NO_TERMINAL_MEMBERSHIP,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,065ccf3dc76d0069d660b8edf46e507c115799568da9d9ad3e9edab220dc4a2b,L2_NO_ZERO_HOLD,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,065ccf3dc76d0069d660b8edf46e507c115799568da9d9ad3e9edab220dc4a2b,L3_BRAKING_SEGMENT_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,065ccf3dc76d0069d660b8edf46e507c115799568da9d9ad3e9edab220dc4a2b,L4_TERMINAL_MEMBERSHIP_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,065ccf3dc76d0069d660b8edf46e507c115799568da9d9ad3e9edab220dc4a2b,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,09472ebc63bedd15e2296b7fc3e573f29430b68dd46cf1de5a6edea99dedc6bf,L1_NO_TERMINAL_MEMBERSHIP,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,09472ebc63bedd15e2296b7fc3e573f29430b68dd46cf1de5a6edea99dedc6bf,L2_NO_ZERO_HOLD,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,09472ebc63bedd15e2296b7fc3e573f29430b68dd46cf1de5a6edea99dedc6bf,L3_BRAKING_SEGMENT_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,09472ebc63bedd15e2296b7fc3e573f29430b68dd46cf1de5a6edea99dedc6bf,L4_TERMINAL_MEMBERSHIP_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,09472ebc63bedd15e2296b7fc3e573f29430b68dd46cf1de5a6edea99dedc6bf,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0b90fd0f638a4595adf145ced7e3d338f215e7736437cc62d7fe98a588e95b21,L1_NO_TERMINAL_MEMBERSHIP,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0b90fd0f638a4595adf145ced7e3d338f215e7736437cc62d7fe98a588e95b21,L2_NO_ZERO_HOLD,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0b90fd0f638a4595adf145ced7e3d338f215e7736437cc62d7fe98a588e95b21,L3_BRAKING_SEGMENT_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0b90fd0f638a4595adf145ced7e3d338f215e7736437cc62d7fe98a588e95b21,L4_TERMINAL_MEMBERSHIP_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0b90fd0f638a4595adf145ced7e3d338f215e7736437cc62d7fe98a588e95b21,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,L1_NO_TERMINAL_MEMBERSHIP,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,L2_NO_ZERO_HOLD,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,L3_BRAKING_SEGMENT_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,L4_TERMINAL_MEMBERSHIP_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,1101555f9fce4f795ffe0e826b025d9fed439a1a83e9e7c7d7a748e22a44b50e,L1_NO_TERMINAL_MEMBERSHIP,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,1101555f9fce4f795ffe0e826b025d9fed439a1a83e9e7c7d7a748e22a44b50e,L2_NO_ZERO_HOLD,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,1101555f9fce4f795ffe0e826b025d9fed439a1a83e9e7c7d7a748e22a44b50e,L3_BRAKING_SEGMENT_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,1101555f9fce4f795ffe0e826b025d9fed439a1a83e9e7c7d7a748e22a44b50e,L4_TERMINAL_MEMBERSHIP_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,1101555f9fce4f795ffe0e826b025d9fed439a1a83e9e7c7d7a748e22a44b50e,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,12680aa8e57e77f07ce02945688cfcbfa27e0d364efbdfbbf25027649e693063,L1_NO_TERMINAL_MEMBERSHIP,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,12680aa8e57e77f07ce02945688cfcbfa27e0d364efbdfbbf25027649e693063,L2_NO_ZERO_HOLD,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,12680aa8e57e77f07ce02945688cfcbfa27e0d364efbdfbbf25027649e693063,L3_BRAKING_SEGMENT_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,12680aa8e57e77f07ce02945688cfcbfa27e0d364efbdfbbf25027649e693063,L4_TERMINAL_MEMBERSHIP_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,12680aa8e57e77f07ce02945688cfcbfa27e0d364efbdfbbf25027649e693063,L5_FIRST_FAILURE_LOCALIZATION_ONLY,NOT_REACHED,True
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,18b57d334b373ccb3813d95216cf27c2317d73517b2fe189c8859c2382203d63,L1_NO_TERMINAL_MEMBERSHIP,NOT_REACHED,True
