state_id,position_m,velocity_m_per_s,goal_m,source_type
a223d3c31fad3fbe0154e09e44360b1193f1b1ec4d2d46e99a593c30d1b6b66a,"[1.108504295349121,0.12523484230041504,1.834372639656067]","[-0.02408898022711474,0.0,0.006687378531059475]","[-0.20004546642303467,0.12523484230041504,2.197641134262085]",ROUTE_NODE
a25e5434f9cc60deb536be62f58fb898e6c5c814e86c9329c885a7f116ec00d8,"[3.4346858263015747,0.12523484230041504,-0.04497087374329567]","[0.05196285287702959,0.0,-0.08543922940242483]","[3.8521687984466553,0.12523484230041504,-0.7314116954803467]",ROUTE_EDGE
a29b5142439a6a9c0031fb2046ed014f9e6b71e43e7e7841debd1e277eb33a44,"[4.322200179100037,0.12523484230041504,0.5545299462974072]","[-0.02906257020541352,0.0,0.04068620175262629]","[4.227324962615967,0.12523484230041504,0.6873506903648376]",ROUTE_EDGE
a7df3b5438dff60930c714bb4b54a2d5b4de76774b4d21b858efb7fb7c1840c5,"[3.8104793429374695,0.12523484230041504,-0.5775154381990433]","[-0.0,0.0,-0.0]","[3.109989881515503,0.12523484230041504,-1.1325796842575073]",ROUTE_EDGE
a8f4ae301144c24c65db575a71aa847e1e70670021207cc9b3720481301d602b,"[-0.07523163408041,0.12523484230041504,2.591063767671585]","[-0.0,0.0,0.0]","[-0.46981027722358704,0.12523484230041504,2.843294143676758]",ROUTE_EDGE
abb01918f27dc023b7a28af6d95986ee4014bb2166a89ace8c76ef306bf7964a,"[2.9738354086875916,2.925234794616699,1.7631794214248657]","[-0.04990925663071842,0.0,0.003010996939402216]","[2.118241310119629,2.925234794616699,1.8147969245910645]",ROUTE_EDGE
abd2dd5f61daff9a7a786908c2aea7645fb32a9474d2ac7dd43bca7fea3aff43,"[3.7200154662132263,0.12523484230041504,-0.10680542141199112]","[-0.05245511933145339,0.0,-0.053604668228830456]","[3.6364846229553223,0.12523484230041504,-0.19216683506965637]",ROUTE_EDGE
ac57bc099a807f2f1acc12331311123894f546438bb2822e2072f27d20cab25a,"[0.752849817276001,0.12523484230041504,0.46865637600421906]","[0.02722106656112292,0.0,-0.04194059531378776]","[0.8656949996948242,0.12523484230041504,0.29479125142097473]",ROUTE_EDGE
afe0ef7d1ac06219da358be8ce40832ddc931778fcf66bb884a2bdcc312603f9,"[0.002716958522796631,0.12523484230041504,-0.9131530523300171]","[-0.06683090665418882,0.0,-0.07438837218126969]","[-0.27632540464401245,0.12523484230041504,-1.2237504720687866]",ROUTE_NODE
b35b8f0ea0ab24934edc4ae336151b86e19c831e24c8c690dd60d59905a4f6fc,"[3.295524835586548,0.12523484230041504,0.183842733502388]","[0.0,0.0,-0.0]","[3.6364846229553223,0.12523484230041504,-0.19216683506965637]",ROUTE_NODE
b5c07aab369263b942a7fd708fa7f61bc5052c3d1c249418425bec259955a627,"[4.016431093215942,2.925234794616699,2.769576072692871]","[-0.022231900183553227,0.0,0.011434273664230972]","[3.5384974479675293,2.925234794616699,3.0153861045837402]",ROUTE_EDGE
b8adff73d1d975a974057fab49759c0f2e5dfba0be635b2826e5385378d6c4be,"[0.4269052557647228,2.925234794616699,0.46357693895697594]","[0.037162648124264654,0.0,0.03345052442626407]","[0.6056040525436401,2.925234794616699,0.6244257688522339]",ROUTE_EDGE
babb47d8bf135ffa9d3970cc87219bc9369d6bf1176f228325068e40b6803e0a,"[0.4452928230166435,0.12523484230041504,2.433643937110901]","[-0.003602093360960662,0.0,0.02473913748332636]","[0.366214394569397,0.12523484230041504,2.9767537117004395]",ROUTE_EDGE
bcdeba7946824f4dcea8aa5ff3ad313f830ff5d897e569db9e8fdcbd957d39f1,"[-0.10033311694860458,0.12523484230041504,-0.7893513962626457]","[0.06397520709929125,0.0,-0.07685813474579511]","[0.002716958522796631,0.12523484230041504,-0.9131530523300171]",ROUTE_EDGE
bd6f2c0ec4551cc7f126735aa9723fe1eac4bd169699cc3d769304e66d61f373,"[-0.4094833433628082,0.12523484230041504,-0.4179464280605316]","[0.01758543900854104,0.0,0.017769421343332575]","[0.6400046348571777,0.12523484230041504,0.6425215005874634]",ROUTE_NODE
bda1efb81730b5280acba71d8090dbf8797e230d25fdc73f05c23404efff4270,"[3.2027573585510254,0.12523484230041504,-0.47436847537755966]","[-0.010466962306168252,0.0,-0.07426602655374294]","[3.109989881515503,0.12523484230041504,-1.1325796842575073]",ROUTE_EDGE
c297a9ed23a4245b1f69f465fccb53bd72dfcf384f49b1f2b3b18832cefc43bb,"[-0.27632540464401245,0.12523484230041504,-1.2237504720687866]","[0.023115329272073406,0.0,0.009522686209448803]","[0.49911826848983765,0.12523484230041504,-0.9042955040931702]",ROUTE_NODE
c56fb664bfb2e9bffdafc07c17a2e9e2099527cc997ade9e7cee6b8f9b7cbb29,"[3.466004729270935,0.12523484230041504,-0.004162050783634186]","[0.0,0.0,-0.0]","[3.6364846229553223,0.12523484230041504,-0.19216683506965637]",ROUTE_EDGE
c6d7f046df0f18347dd70eca0cf02afdecd35da91985a24a737060541ed29dc1,"[0.4269052557647228,2.925234794616699,0.46357693895697594]","[0.07432529624852931,0.0,0.06690104885252814]","[0.6056040525436401,2.925234794616699,0.6244257688522339]",ROUTE_EDGE
c765eedfba4dedbd65fed56528c1767e8f1ae7562e7e570e5c55655a2747e762,"[2.308898091316223,2.925234794616699,-0.6090812385082245]","[0.0017995508113824764,0.0,0.024935148222484115]","[2.357872724533081,2.925234794616699,0.06952685117721558]",ROUTE_EDGE
c7c9eb787ea117a8872c6e719c1635de692966c7171ff9df4151ef38c745d4b1,"[2.9139232635498047,2.925234794616699,2.24300479888916]","[0.022014505480146912,0.0,0.011847427926118884]","[3.7096052169799805,2.925234794616699,2.671212673187256]",ROUTE_EDGE
c8776589f78f38c3118be749cd68401cb4677ecc1aaf3a8484fedfa59dbfc4b5,"[3.161897897720337,0.12523484230041504,2.160782814025879]","[-0.022586992134407662,0.0,0.07151802420593152]","[2.910740852355957,0.12523484230041504,2.9560306072235107]",ROUTE_EDGE
cb694b71989c990c7dea284e0cbf914302dd80f760fdc1afd4db4d79483cef02,"[-0.5377865210175514,0.12523484230041504,0.7645087018609047]","[-0.04208786629783599,0.0,0.026992804791193564]","[-0.729041576385498,0.12523484230041504,0.8871690034866333]",ROUTE_EDGE
cb84994047b97c5afb96e6256fcb1966c4b69c3e9cca26ef2417bbb90bf42f38,"[1.9965499639511108,2.925234794616699,0.502536416053772]","[-0.059067460786502594,0.0,-0.08069098509892526]","[1.6860692501068115,2.925234794616699,0.07839435338973999]",ROUTE_NODE
cc2b4eefcbfcc32163ead1ba19732dafef119b9982095c2e83244d1d392356be,"[3.287476420402527,0.12523484230041504,1.763158917427063]","[-0.030115989512543552,0.0,0.0953573656079087]","[2.910740852355957,0.12523484230041504,2.9560306072235107]",ROUTE_EDGE
cd2289a1bf6a81154f65308750f3473e98d69709f48ef8f4055ab136c4a47b71,"[1.918929785490036,2.925234794616699,0.396500900387764]","[-0.044300595589876944,0.0,-0.060518238824193944]","[1.6860692501068115,2.925234794616699,0.07839435338973999]",ROUTE_EDGE
cf99fcdb02a28a816a9aa8ba88a2976f96d10b5ebd3278230ef761ec9cd80c12,"[0.11526064574718475,0.12523484230041504,0.11228753626346588]","[0.07034175603416416,0.0,0.0710776853733303]","[0.6400046348571777,0.12523484230041504,0.6425215005874634]",ROUTE_EDGE
d16700419d954ff77322ffc54097507ff24f92a2150fca11642652d73ca42754,"[3.7614248991012573,0.12523484230041504,0.4355967119336128]","[-0.0659829580612922,0.0,-0.03565458239107218]","[3.295524835586548,0.12523484230041504,0.183842733502388]",ROUTE_EDGE
d35a07742088056db84cbe1e766a4d3d8e26bef108b6afbc4eb461a6149610b0,"[3.295524835586548,0.12523484230041504,0.183842733502388]","[-0.006977974870778835,0.0,-0.049510684369161964]","[3.109989881515503,0.12523484230041504,-1.1325796842575073]",ROUTE_NODE
d423f84053e20a28fa28c02c0695c9e21cb9084349ded01aed00059190333d24,"[2.118241310119629,2.925234794616699,1.8147969245910645]","[0.06604351644044074,0.0,0.035542283778356644]","[3.7096052169799805,2.925234794616699,2.671212673187256]",ROUTE_NODE
d550974b781b5cdc5f25d9fc93263bc36a05e7d08824bac463bbd6f23e6b9bb4,"[3.9706079959869385,0.12523484230041504,0.14927881956100464]","[0.04306065420791902,0.0,0.09025397530960078]","[4.227324962615967,0.12523484230041504,0.6873506903648376]",ROUTE_NODE
d736b3fe7b42f6af6f898bf96b10e412d5ea677e294baf80a3a1968beb99368d,"[1.2672575116157532,2.925234794616699,1.4658421874046326]","[0.06939242222355242,0.0,0.02845508281394075]","[2.118241310119629,2.925234794616699,1.8147969245910645]",ROUTE_EDGE
d73848087c18733f887bb72089596f171895084cef467e8b437e68281bc48ce2,"[4.135650396347046,0.12523484230041504,0.14742833375930786]","[-0.016739630871121704,0.0,-0.09858896874548688]","[4.043975830078125,0.12523484230041504,-0.3924940228462219]",ROUTE_EDGE
d963e34c7b4e4923d9770f9181d9d7edae82ba5f07f55e0dc9ea086a1add7bda,"[0.2530243396759033,2.925234794616699,1.9742783308029175]","[0.08444485823456072,0.0,-0.05356366228839236]","[0.9896584153175354,2.925234794616699,1.5070288181304932]",ROUTE_EDGE
dbb13c701a3135469d7b7dcaff5ca0c1e80c3c5c76b5e4c74567428e1626ab16,"[4.322200179100037,0.12523484230041504,0.5545299462974072]","[-0.05812514041082704,0.0,0.08137240350525259]","[4.227324962615967,0.12523484230041504,0.6873506903648376]",ROUTE_EDGE
dd266b4f4e93d7245832e12ca7150e1b277406aafdec54b9a5e12bc26713d146,"[1.2672575116157532,2.925234794616699,1.4658421874046326]","[0.023130807407850812,0.0,0.009485027604646918]","[2.118241310119629,2.925234794616699,1.8147969245910645]",ROUTE_EDGE
dd90183f6c86b99b2413bc0d1313ad6ee865eb8b34c1cd1ff700a9e25e36a33f,"[3.59696227312088,2.925234794616699,2.439902901649475]","[-0.04378235621885085,0.0,-0.08990609147285658]","[3.259033441543579,2.925234794616699,1.7459735870361328]",ROUTE_EDGE
e00c9a68fd389e3f58e1d442afa9acbd1e5596e22a6a1fb4f2b80d836acdb081,"[2.92018723487854,0.12523484230041504,-2.124436140060425]","[0.0,0.0,0.0]","[3.4952571392059326,0.12523484230041504,-2.0950536727905273]",ROUTE_NODE
e1f1e32b39b7cc4bdf0ac52b9310925259f283a2f428b6cfc307573e88912498,"[0.1113964319229126,0.12523484230041504,-1.0640229880809784]","[0.04623065854414681,0.0,0.019045372418897605]","[0.49911826848983765,0.12523484230041504,-0.9042955040931702]",ROUTE_EDGE
e2e599a26797533489645a555110a5e793f989c950ee1e5eff1e6b11d6ea5dc8,"[-1.4108368754386902,0.17984455823898315,0.9354761242866516]","[-0.0,0.0,0.0]","[-1.627970814704895,0.19958889484405518,1.0031087398529053]",ROUTE_EDGE
e48fe8cf558e8c0cdd9a0f08c28bf0bf1f6f3e72719c35a127976351e704f2ef,"[0.6678468137979507,2.925234794616699,3.44572114944458]","[-0.08538383795324754,0.0,-0.05205382038211573]","[-0.17673417925834656,2.925234794616699,2.9308266639709473]",ROUTE_EDGE
e5d76d0be3ceef59610d9b6b2a5da34fe2d724b95e8484721b2797b2b458c7e3,"[-0.06340091302990913,2.925234794616699,1.281185895204544]","[-0.021422395876411725,0.0,-0.0128872400037517]","[-0.5429940223693848,2.925234794616699,0.9926732778549194]",ROUTE_EDGE
e647b36323404f8ae0b3dd9d2148f1e3ad14a1e11bc37f5e652d0a4425b4b4ad,"[2.5951297283172607,0.12523484230041504,3.9316186904907227]","[-0.07491169034427793,0.0,-0.0036384955356597985]","[0.9489429593086243,0.12523484230041504,3.8516626358032227]",ROUTE_NODE
e694a787437be0c0d9680d4cb549412123d35e2072ea84885321e5db3bc061e1,"[3.59696227312088,2.925234794616699,2.439902901649475]","[-0.010945589054712712,0.0,-0.022476522868214145]","[3.259033441543579,2.925234794616699,1.7459735870361328]",ROUTE_EDGE
e8e29ada3d95a190f9c2b4a8f1e2d8c5758a16280e32bd58c1428e26a1fd590e,"[1.6604167222976685,2.925234794616699,2.99477219581604]","[0.015145491904902773,0.0,-0.09884641660150623]","[1.8084056377410889,2.925234794616699,2.028928756713867]",ROUTE_EDGE
ea1db817fdad70be222a63d4ee790f7e983c9d9c1c357da1eb7ae0d6b1d5bc48,"[3.905795097351074,2.925234794616699,2.6343510150909424]","[0.09828031073802396,0.0,-0.018465657888021517]","[4.4943647384643555,2.925234794616699,2.523766040802002]",ROUTE_EDGE
eddc6828734721b6989455f10a436ca2dcfea4b2bf577d061969ba10140feedd,"[0.41627371311187744,2.925234794616699,1.1168874502182007]","[0.0,0.0,0.0]","[0.9896584153175354,2.925234794616699,1.5070288181304932]",ROUTE_NODE
f1c38273b769e72dc0d931f077a68b1b7253969b3ef21e3768785566392b1f0d,"[4.511950612068176,0.12523484230041504,0.28888845816254616]","[-0.04359385530812027,0.0,0.06102930262893943]","[4.227324962615967,0.12523484230041504,0.6873506903648376]",ROUTE_EDGE
f2816e6e2705d3bf752c79e7370a806683936b55e09247da1dce47132fefcb7c,"[0.37763264030218124,0.12523484230041504,0.37740451842546463]","[0.01758543900854104,0.0,0.017769421343332575]","[0.6400046348571777,0.12523484230041504,0.6425215005874634]",ROUTE_EDGE
f28b10bc4f631474219d79c43b3b2d87f940dddcc2679cf16ac7919be8fa408b,"[4.079614877700806,0.12523484230041504,0.46747130900621414]","[-0.02788169889122043,0.0,-0.041504347566722666]","[3.6364846229553223,0.12523484230041504,-0.19216683506965637]",ROUTE_EDGE
f66efb4650383c6c5da37f5fbc6e6dda31b649ee9e4ca853939d10ae6f55bb33,"[3.7096052169799805,2.925234794616699,2.671212673187256]","[0.04914015536901198,0.0,-0.009232828944010759]","[4.4943647384643555,2.925234794616699,2.523766040802002]",ROUTE_NODE
f790e08ea0ad08ffa7c3faa4f0c2274c1ccac440af63b649adb979f213a86c83,"[1.5077052414417267,2.925234794616699,1.6778030097484589]","[0.0,0.0,0.0]","[1.8084056377410889,2.925234794616699,2.028928756713867]",ROUTE_EDGE
f8529d0eefa3b86112e5878801259c09ed00ab7a25aa589e759304f1d76a8fc7,"[3.471485197544098,0.12523484230041504,-0.9791279584169388]","[0.023012482399169358,0.0,0.009768605521154007]","[4.555971145629883,0.12523484230041504,-0.5187727808952332]",ROUTE_EDGE
fcde0b521410fec4c2beb6348121dcbf531584e69542dfbfc467ca7c9a5daad2,"[3.576982855796814,0.12523484230041504,-0.7625368535518646]","[-0.0783767993952035,0.0,-0.06210537268678154]","[3.109989881515503,0.12523484230041504,-1.1325796842575073]",ROUTE_EDGE
fd6fa4a3c1696fb4ee3b537312ce3405deef395c79d20c1ed1de4511dd78199c,"[-0.38312965258955956,2.925234794616699,1.0888441503047943]","[-0.04284479175282345,0.0,-0.0257744800075034]","[-0.5429940223693848,2.925234794616699,0.9926732778549194]",ROUTE_EDGE
ff2d268daef24f0972ee29a4317587fc58dfbd649258a211727d51343f6d8b82,"[0.11526064574718475,0.12523484230041504,0.11228753626346588]","[0.03517087801708208,0.0,0.03553884268666515]","[0.6400046348571777,0.12523484230041504,0.6425215005874634]",ROUTE_EDGE
