environment,state_id,represented_nearest_obstacle_proxy_m,reference_clearance_m,route_curvature,velocity_magnitude,one_step_displacement_m,one_step_displacement_over_reference_clearance,stopping_horizon,stopping_distance_proxy_m,stopping_distance_over_reference_clearance,local_gaussian_count,scale_statistics,covariance_anisotropy,opacity_statistics,active_primitive_count,unknown,map_reference_disagreement,goal_distance_m,route_trial_phase,map_type,reference_tier,any_incremental_activation
E1_REPLICA_GT_FINE,50ce4559a50824bcadf22821b09817828f463d54ece9b16aaf9efa4994601f5d,0.19130800257594843,0.21692176898979287,NOT_EVALUABLE,0.1,0.005000000000000001,0.023049784368277364,20,0.005000000000000001,0.023049784368277364,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.28571657054139765,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,5110700a12f95f83c0f24d90602ab082baf6e173da9057e0db77cc11520be466,0.4451838630972446,0.4723833157459409,NOT_EVALUABLE,0.05,0.0025000000000000005,0.005292312231756637,10,0.0025000000000000005,0.005292312231756637,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.40646620740591516,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,5219b56e1e79adce342af442e4e7a5693f889d9991e47685bf9c9faa4454ccfb,0.1574778402177374,0.18173771501655317,NOT_EVALUABLE,0.075,0.00375,0.02063413199433282,15,0.00375,0.02063413199433282,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,1.0986808944163273,0.0,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,535eefa47566f65f0636b29eff2b662375408e555381e27cd6ca5a38251412f2,0.4763183738258297,0.4989835601013218,NOT_EVALUABLE,0.07500000000000001,0.0037500000000000007,0.00751527765611865,15,0.0037500000000000007,0.00751527765611865,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.995419286654335,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,5762860bef840504acefb56765f6bd7c8fb9d747c47fac0cd70de13aef864464,0.5492967697749551,0.5761969880046962,NOT_EVALUABLE,0.05,0.0025000000000000005,0.0043387939403453195,9,0.0025000000000000005,0.0043387939403453195,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.5596865916705859,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,5955840c212b4074ad46d065de442f1d835a0cd5be2975bee15ed83cf50eb0d0,0.24015436597153572,0.26359585986594275,NOT_EVALUABLE,0.075,0.00375,0.014226323592135102,14,0.00375,0.014226323592135102,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,1.0305786301001139,0.0,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,5a458c889e9d40d98b421cd4b08dac9b9c062d421015930e2a72016a66d311c9,0.4788350979110111,0.5011020235115927,NOT_EVALUABLE,0.05,0.0025000000000000005,0.004989004000583854,9,0.0025000000000000005,0.004989004000583854,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.3467637177098931,0.5,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,5aed8f1b0f82a40e77ab8f41bc83e06dde14f92d201c13930e879ab07102c28c,0.22263124584309738,0.2461627248381756,NOT_EVALUABLE,0.0,0.0,0.0,0,0.0,0.0,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.47871757308797697,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,5baaf5a73c3b984563b7592dd57b5f940e5f4924f53695780ae5439abd53df08,0.15739626780977578,0.177352267731563,NOT_EVALUABLE,0.0,0.0,0.0,0,0.0,0.0,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.3323581653467906,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,5c56537b879c342ad41dab6c2dc65d895e2cf9d9dbd2bf29d824a0ee182230b0,0.41682484498141226,0.4404266304992839,NOT_EVALUABLE,0.024999999999999998,0.00125,0.0028381571717926183,5,0.00125,0.0028381571717926183,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.8604399318646864,0.0,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,5c878ecdda7b012dd24e54485b144f94e11c39db316a9d4d0e26143328a740bd,0.5600552205635188,0.5846126054235001,NOT_EVALUABLE,0.075,0.00375,0.0064145041779991325,15,0.00375,0.0064145041779991325,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,1.0096201856706022,0.0,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,60607231e268a66923b08bc18e21f9f0b92bc304ef4b0fbab956fcbd7a29f8ce,0.5281314710619031,0.5515118947475791,NOT_EVALUABLE,0.0,0.0,0.0,0,0.0,0.0,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.5295686309053435,0.5,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,60de3754fe99ad2f0c31d03c6b4cc57fac8271539b2aeb0b3800386855b65316,0.4786303607569955,0.49143691778380744,NOT_EVALUABLE,0.1,0.005000000000000001,0.010174245806660372,17,0.005000000000000001,0.010174245806660372,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.6816873879014301,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,60edb15eac223899d8fb646483b0681cded2f432cd0971f36adeabbc60dbeebd,0.692058695328862,0.7197304736452005,NOT_EVALUABLE,0.05,0.0025000000000000005,0.003473522508138796,8,0.0025000000000000005,0.003473522508138796,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.5075793260765206,0.0,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,638c9b05c8cb67a9f24eaf37d7695722d4e1127a0642c9ba72149bff6dd24bc6,0.3852329184828492,0.4148091547470536,NOT_EVALUABLE,0.075,0.00375,0.009040301924596412,14,0.00375,0.009040301924596412,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,1.1781496768520394,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,64b4963271f6a989f3d3206d05cd8abe55b3556b39ca9d82425aff9d781b55e6,0.41682484498141226,0.4404266304992839,NOT_EVALUABLE,0.049999999999999996,0.0025,0.005676314343585237,10,0.0025,0.005676314343585237,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.8604399318646864,0.0,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,64fdfa10687ac4d7c596a8b9e6b47f14488049f0dbaef5ca38788596ae485e84,0.39140022518743484,0.41889676576743856,NOT_EVALUABLE,0.05,0.0025000000000000005,0.005968057536610203,10,0.0025000000000000005,0.005968057536610203,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,1.0205595385335477,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,65b0231a2034e83f6481eb28084cf52acaff3f3f7d3ac06186c577fa0144c67c,0.3301374993615437,0.3413860722208002,NOT_EVALUABLE,0.0,0.0,0.0,0,0.0,0.0,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.5256374824821431,0.0,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,6744df98e967559ee47ca4363ff88ff22f355dceb39ca6bd10b666aa66c16d86,0.4680950416007468,0.4957286436792605,NOT_EVALUABLE,0.07499999999999998,0.0037499999999999994,0.007564622395364898,13,0.0037499999999999994,0.007564622395364898,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.45445825860095346,0.5,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,698fb32b7adeab8475d7f2fd439e4a45fd4ecae17975c41d70bc092ef46f6a6f,0.28209386984970636,0.3073395506816036,NOT_EVALUABLE,0.05,0.0025000000000000005,0.008134325681337188,9,0.0025000000000000005,0.008134325681337188,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,1.2482151197543883,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,6b3fd059ec979411b2865df21ceb893657cdd43d62abb65642a44f09ff0906eb,0.8084554259967949,0.8270060366313431,NOT_EVALUABLE,0.025,0.0012500000000000002,0.0015114762705864219,5,0.0012500000000000002,0.0015114762705864219,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.40688687173180943,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,6e12f66332b7dea58c36ca96dab7fa3c9fa51c7308be51c262b0d8af7e1bc1ca,0.5958244049003367,0.6215746450282459,NOT_EVALUABLE,0.10000000000000002,0.005000000000000001,0.008044086160838798,20,0.005000000000000001,0.008044086160838798,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.3658910737123736,0.5,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,6f3667e0d18e4e0699456e2118b78c4efb5674a79d3c988580c3826416b2c5d2,0.47794648982238563,0.48997947822590876,NOT_EVALUABLE,0.05,0.0025000000000000005,0.005102254504723066,9,0.0025000000000000005,0.005102254504723066,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.9402315346569847,0.5,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,755381ed6670f7e512b6c62c246b8068ea08eca9273a2c5d83e137db9395da5d,0.3895503226391618,0.41809315598028424,NOT_EVALUABLE,0.05,0.0025000000000000005,0.005979528639110015,10,0.0025000000000000005,0.005979528639110015,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.3878899060418541,0.5,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,772d20f6978d45c31f53f9f6b62e09c3b086ea2cbdc957d938b2aef52746854b,0.2219441870080212,0.2510323635483667,NOT_EVALUABLE,0.02500000000000001,0.0012500000000000005,0.004979437640354931,5,0.0012500000000000005,0.004979437640354931,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.25826205606046526,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,788b4d57f92623c65b14341200992ffaef996177a43ef2913ecd32eb3c62f8e6,0.4735230573058677,0.4945033441154895,NOT_EVALUABLE,0.07500000000000001,0.0037500000000000007,0.0075833663101056836,15,0.0037500000000000007,0.0075833663101056836,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.5818348590627811,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,7de36db92b65e8b5a55842fe785c077c2dcc36bc063b6c78a4d3e8e3b97295a7,1.3591164788756394,1.384119501586453,NOT_EVALUABLE,0.1,0.005000000000000001,0.003612404849631185,18,0.005000000000000001,0.003612404849631185,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,1.0291172388808167,0.0,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,81bd8b30708aafa4bc9934effa7973b325db701a2035093a09d36376fa07301f,0.9602983973643869,0.9836889607753178,NOT_EVALUABLE,0.0,0.0,0.0,0,0.0,0.0,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.7459921655284395,0.5,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,84021e8bbe632e99563456bdc99a262f1b67a19baf2c0351be31740d5d1d9672,0.6498912200099619,0.6709118343492771,NOT_EVALUABLE,0.05,0.0025000000000000005,0.0037262720256302693,9,0.0025000000000000005,0.0037262720256302693,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.25764465752502846,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,84a0a576fc67cde3ffe6200ac6a834baf6997ae0a4aedddc478e735065956ec4,0.39172878775184083,0.41324350372758134,NOT_EVALUABLE,0.0,0.0,0.0,0,0.0,0.0,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.2555305487569889,0.5,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,84da14cbb6a85f57891e737098cd6bbaa527730c78df060706962b92f2e41077,0.3784176635258892,0.403102842739035,NOT_EVALUABLE,0.075,0.00375,0.009302836900179625,15,0.00375,0.009302836900179625,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.39149211601503414,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,86eefb69d0150d1c44331941c164e72984e4ec120cc98752b31c9366d71461c7,0.44032698692466077,0.46698611084924907,NOT_EVALUABLE,0.075,0.00375,0.008030217415203945,15,0.00375,0.008030217415203945,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.6891603688785203,0.5,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,87bd0b6a1b0a63bc11ad1030f9b2234c654101ded7bc5e69e15037304e805218,0.28289337138490994,0.30803738008069875,NOT_EVALUABLE,0.10000000000000002,0.005000000000000001,0.016231796279692144,16,0.005000000000000001,0.016231796279692144,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.4976884804580874,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,88087befaa968419af5898ae1e9756dcc729c5bf8bcc2111dab2d9440d699bdf,0.2666613312972539,0.28515117426877906,NOT_EVALUABLE,0.025,0.0012500000000000002,0.0043836396718526915,5,0.0012500000000000002,0.0043836396718526915,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.3134344988482461,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,8b78e6cdf5bcaf0a606078743c6a1617245b8dda376be2c9b360456d7aa5c150,0.569730717297644,0.5961689089409956,NOT_EVALUABLE,0.05,0.0025000000000000005,0.004193442433019317,10,0.0025000000000000005,0.004193442433019317,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.21718087511205864,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,8cc12b133e65bd951a13af6caf997eb0b7f67c04bad5ded6097777f7f8435a4f,0.6746070776687562,0.705261697252236,NOT_EVALUABLE,0.05,0.0025000000000000005,0.0035447834608631503,9,0.0025000000000000005,0.0035447834608631503,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.46830809111569005,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,8ce653829b112a02c4a96a9006348675cb389dc74c3e7f383926ce153620b0e2,1.1303878129968534,1.154865328416263,NOT_EVALUABLE,0.025,0.0012500000000000002,0.0010823772861154304,5,0.0012500000000000002,0.0010823772861154304,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.5145586194404084,0.5,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,8e504196defd2c5ea1aec7490652787a66f7aefbb06c6d9fe6871d505c4ca55c,0.24712347248993022,0.271337539514187,NOT_EVALUABLE,0.05,0.0025000000000000005,0.00921361638524509,9,0.0025000000000000005,0.00921361638524509,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.21091545995324323,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,93362caa2883f77e4fca88ba1ae09af837a1445d92f6739edfaab6c44259cbe4,0.4451838630972446,0.4723833157459409,NOT_EVALUABLE,0.07499999999999998,0.0037499999999999994,0.007938468347634953,15,0.0037499999999999994,0.007938468347634953,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.40646620740591516,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,9bf128bb6bcad00e343981de7391b5d60e6d4d6ff29a8a07617a76803ac99282,0.2633195854879319,0.2914761475543614,NOT_EVALUABLE,0.0,0.0,0.0,0,0.0,0.0,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.19807529867722218,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,9c75d9c390ceba06164709eb47179480623514a41935f545bf2cf3693a6d5112,0.6369842415812262,0.6636437682796887,NOT_EVALUABLE,0.0,0.0,0.0,0,0.0,0.0,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.35829562438453555,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,9e3be875581b0cfffa451e9283682b85d00672662d29e6d4707adcc6449d1fc1,0.5281314710619031,0.5515118947475791,NOT_EVALUABLE,0.025000000000000005,0.0012500000000000002,0.0022664969004378616,5,0.0012500000000000002,0.0022664969004378616,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.5295686309053435,0.5,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,9fb2c4c8330aecc71d499269313b5a9886a43e4b62c7ad3cb26e84322c8a97e3,0.5697205036048528,0.594544006374334,NOT_EVALUABLE,0.1,0.005000000000000001,0.008409806417007127,20,0.005000000000000001,0.008409806417007127,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.4318650337644453,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,a0537d3c50a7cd859dfb5711004012012b1630d10d5d4032f4c5aef8d2ba0239,0.5001529095285443,0.5266762156875855,NOT_EVALUABLE,0.049999999999999996,0.0025,0.004746749379476353,8,0.0025,0.004746749379476353,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.2690280303517083,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,a223d3c31fad3fbe0154e09e44360b1193f1b1ec4d2d46e99a593c30d1b6b66a,0.1574778402177374,0.18173771501655317,NOT_EVALUABLE,0.025,0.0012500000000000002,0.0068780439981109415,5,0.0012500000000000002,0.0068780439981109415,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,1.3580377307745497,0.0,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,a25e5434f9cc60deb536be62f58fb898e6c5c814e86c9329c885a7f116ec00d8,0.695998337345163,0.7210049233736102,NOT_EVALUABLE,0.09999999999999999,0.005,0.006934765405768388,18,0.005,0.006934765405768388,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.8034258109982079,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,a29b5142439a6a9c0031fb2046ed014f9e6b71e43e7e7841debd1e277eb33a44,0.4181454671454243,0.4364857861704632,NOT_EVALUABLE,0.05,0.0025000000000000005,0.005727563369093677,9,0.0025000000000000005,0.005727563369093677,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.16322578459767006,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,a7df3b5438dff60930c714bb4b54a2d5b4de76774b4d21b858efb7fb7c1840c5,0.6668916348604591,0.6901156753233036,NOT_EVALUABLE,0.0,0.0,0.0,0,0.0,0.0,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.8937459386289193,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,a8f4ae301144c24c65db575a71aa847e1e70670021207cc9b3720481301d602b,0.6746070776687562,0.705261697252236,NOT_EVALUABLE,0.0,0.0,0.0,0,0.0,0.0,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.46830809111569005,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,abb01918f27dc023b7a28af6d95986ee4014bb2166a89ace8c76ef306bf7964a,0.6525374207062625,0.6769809013720328,NOT_EVALUABLE,0.05,0.0025000000000000005,0.0036928663643734506,10,0.0025000000000000005,0.0036928663643734506,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.857149711624193,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,abd2dd5f61daff9a7a786908c2aea7645fb32a9474d2ac7dd43bca7fea3aff43,0.7110107990022704,0.73668720812381,NOT_EVALUABLE,0.075,0.00375,0.005090355796390811,11,0.00375,0.005090355796390811,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.11943187479484518,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,ac57bc099a807f2f1acc12331311123894f546438bb2822e2072f27d20cab25a,0.6027560082310975,0.614879586653713,NOT_EVALUABLE,0.05,0.0025000000000000005,0.0040658367170805865,9,0.0025000000000000005,0.0040658367170805865,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.20727546102103975,0.5,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,afe0ef7d1ac06219da358be8ce40832ddc931778fcf66bb884a2bdcc312603f9,0.5194970329945038,0.5353155142998414,NOT_EVALUABLE,0.09999999999999999,0.005,0.009340285992905852,15,0.005,0.009340285992905852,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.4175349058343491,0.0,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,b35b8f0ea0ab24934edc4ae336151b86e19c831e24c8c690dd60d59905a4f6fc,0.692058695328862,0.7197304736452005,NOT_EVALUABLE,0.0,0.0,0.0,0,0.0,0.0,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.5075793260765206,0.0,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,b5c07aab369263b942a7fd708fa7f61bc5052c3d1c249418425bec259955a627,1.6627932660247522,1.6858976235955516,NOT_EVALUABLE,0.025,0.0012500000000000002,0.0007414447843719581,5,0.0012500000000000002,0.0007414447843719581,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.53744129078312,0.5,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,b8adff73d1d975a974057fab49759c0f2e5dfba0be635b2826e5385378d6c4be,0.4778655395465592,0.4904004632726014,NOT_EVALUABLE,0.05,0.0025000000000000005,0.005097874466342649,8,0.0025000000000000005,0.005097874466342649,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.24042796436543404,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,babb47d8bf135ffa9d3970cc87219bc9369d6bf1176f228325068e40b6803e0a,0.4265263051157929,0.4520535750167391,NOT_EVALUABLE,0.025000000000000005,0.0012500000000000002,0.0027651589746939043,5,0.0012500000000000002,0.0027651589746939043,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.5488366105685605,0.25,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,bcdeba7946824f4dcea8aa5ff3ad313f830ff5d897e569db9e8fdcbd957d39f1,0.5441960389392556,0.5700367565866603,NOT_EVALUABLE,0.10000000000000002,0.005000000000000001,0.008771364201037923,16,0.005000000000000001,0.008771364201037923,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.16107814283659094,0.75,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,bd6f2c0ec4551cc7f126735aa9723fe1eac4bd169699cc3d769304e66d61f373,0.24015436597153572,0.26359585986594275,NOT_EVALUABLE,0.025,0.0012500000000000002,0.004742107864045036,4,0.0012500000000000002,0.004742107864045036,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,1.491984331056879,0.0,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,bda1efb81730b5280acba71d8090dbf8797e230d25fdc73f05c23404efff4270,0.2310750190997668,0.25338583117830654,NOT_EVALUABLE,0.07499999999999998,0.0037499999999999994,0.014799564689791751,15,0.0037499999999999994,0.014799564689791751,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.6647163306935812,0.5,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
E1_REPLICA_GT_FINE,c297a9ed23a4245b1f69f465fccb53bd72dfcf384f49b1f2b3b18832cefc43bb,0.2089676272264368,0.22160364989923223,NOT_EVALUABLE,0.025,0.0012500000000000002,0.005640701317728301,5,0.0012500000000000002,0.005640701317728301,,ENVIRONMENT_LEVEL_ONLY,NOT_EVALUATED,NOT_EVALUATED,,False,False,0.8386682101806527,0.0,GT-derived isotropic spheres,TIER_R3_REFERENCE_COMPLETE,False
