candidate_id,tier,dataset_family,scene_name,checkpoint_path,geometry_path,scale_source,coordinate_source,reconstruction_pipeline,selection_score,selection_rank,selected_for_g1,selection_reason,notes
local-documents-new folder139-c4eb3c5215c7,Unclassified,unknown,New Folder139,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder139\PointCloud.ply,,,,unknown,3,226,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder14-14799c7b7b70,Unclassified,unknown,New Folder14,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder14\PointCloud.ply,,,,unknown,3,228,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder140-7e3c15ca25ca,Unclassified,unknown,New Folder140,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder140\PointCloud.ply,,,,unknown,3,230,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder141-4e9aa070e2e1,Unclassified,unknown,New Folder141,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder141\PointCloud.ply,,,,unknown,3,232,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder142-094ed082c191,Unclassified,unknown,New Folder142,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder142\PointCloud.ply,,,,unknown,3,234,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder143-e61449965871,Unclassified,unknown,New Folder143,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder143\PointCloud.ply,,,,unknown,3,236,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder144-a73bf9e319b8,Unclassified,unknown,New Folder144,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder144\PointCloud.ply,,,,unknown,3,238,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder145-89ddab2f2464,Unclassified,unknown,New Folder145,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder145\PointCloud.ply,,,,unknown,3,240,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder146-da6e75ed431b,Unclassified,unknown,New Folder146,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder146\PointCloud.ply,,,,unknown,3,242,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder147-1934b4682f33,Unclassified,unknown,New Folder147,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder147\PointCloud.ply,,,,unknown,3,244,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder148-e454dc6ceaea,Unclassified,unknown,New Folder148,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder148\PointCloud.ply,,,,unknown,3,246,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder149-f0e18aeaf389,Unclassified,unknown,New Folder149,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder149\PointCloud.ply,,,,unknown,3,248,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder15-282910f5478b,Unclassified,unknown,New Folder15,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder15\PointCloud.ply,,,,unknown,3,250,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder150-7bf6a96fdb41,Unclassified,unknown,New Folder150,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder150\PointCloud.ply,,,,unknown,3,252,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder151-d7bf83bf548f,Unclassified,unknown,New Folder151,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder151\PointCloud.ply,,,,unknown,3,254,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder152-f59c56da8426,Unclassified,unknown,New Folder152,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder152\PointCloud.ply,,,,unknown,3,256,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder153-b18da09471f8,Unclassified,unknown,New Folder153,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder153\PointCloud.ply,,,,unknown,3,258,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder154-1d24c4df7e66,Unclassified,unknown,New Folder154,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder154\PointCloud.ply,,,,unknown,3,260,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder155-fbdbcb86816b,Unclassified,unknown,New Folder155,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder155\PointCloud.ply,,,,unknown,3,262,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder156-92bbe0afa51a,Unclassified,unknown,New Folder156,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder156\PointCloud.ply,,,,unknown,3,264,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder157-989585b8bb0a,Unclassified,unknown,New Folder157,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder157\PointCloud.ply,,,,unknown,3,266,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder158-8ac068002fca,Unclassified,unknown,New Folder158,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder158\PointCloud.ply,,,,unknown,3,268,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder159-8b9f96144201,Unclassified,unknown,New Folder159,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder159\PointCloud.ply,,,,unknown,3,270,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder16-f65c9d4b28d9,Unclassified,unknown,New Folder16,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder16\PointCloud.ply,,,,unknown,3,272,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder160-d09f96aba173,Unclassified,unknown,New Folder160,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder160\PointCloud.ply,,,,unknown,3,274,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder161-b628be2d8ff9,Unclassified,unknown,New Folder161,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder161\PointCloud.ply,,,,unknown,3,276,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder162-8a7ab2b05748,Unclassified,unknown,New Folder162,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder162\PointCloud.ply,,,,unknown,3,278,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder163-45ba08568b8b,Unclassified,unknown,New Folder163,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder163\PointCloud.ply,,,,unknown,3,280,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder164-70226a5d16fe,Unclassified,unknown,New Folder164,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder164\PointCloud.ply,,,,unknown,3,282,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder165-3712b451e0a7,Unclassified,unknown,New Folder165,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder165\PointCloud.ply,,,,unknown,3,284,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder166-a5b75e755cb6,Unclassified,unknown,New Folder166,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder166\PointCloud.ply,,,,unknown,3,286,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder167-aa372690829f,Unclassified,unknown,New Folder167,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder167\PointCloud.ply,,,,unknown,3,288,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder168-87bba6eb7b34,Unclassified,unknown,New Folder168,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder168\PointCloud.ply,,,,unknown,3,290,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder169-7bde9ae398f6,Unclassified,unknown,New Folder169,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder169\PointCloud.ply,,,,unknown,3,292,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder17-15d5db241da4,Unclassified,unknown,New Folder17,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder17\PointCloud.ply,,,,unknown,3,294,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder170-14b862d18644,Unclassified,unknown,New Folder170,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder170\PointCloud.ply,,,,unknown,3,296,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder171-bffd29e94895,Unclassified,unknown,New Folder171,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder171\PointCloud.ply,,,,unknown,3,298,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder172-e5eb31c37bf5,Unclassified,unknown,New Folder172,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder172\PointCloud.ply,,,,unknown,3,300,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder173-37c5280d7773,Unclassified,unknown,New Folder173,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder173\PointCloud.ply,,,,unknown,3,302,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder174-869220042825,Unclassified,unknown,New Folder174,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder174\PointCloud.ply,,,,unknown,3,304,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder175-49784aa73e39,Unclassified,unknown,New Folder175,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder175\PointCloud.ply,,,,unknown,3,306,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder176-7cc93eab49ec,Unclassified,unknown,New Folder176,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder176\PointCloud.ply,,,,unknown,3,308,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder177-97b7ee7df4d0,Unclassified,unknown,New Folder177,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder177\PointCloud.ply,,,,unknown,3,310,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder178-93505cdde9fb,Unclassified,unknown,New Folder178,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder178\PointCloud.ply,,,,unknown,3,312,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder179-6ef211ee9a39,Unclassified,unknown,New Folder179,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder179\PointCloud.ply,,,,unknown,3,314,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder18-80fe7aa8b4e5,Unclassified,unknown,New Folder18,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder18\PointCloud.ply,,,,unknown,3,316,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder180-d4980b00e874,Unclassified,unknown,New Folder180,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder180\PointCloud.ply,,,,unknown,3,318,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder181-736b666db41e,Unclassified,unknown,New Folder181,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder181\PointCloud.ply,,,,unknown,3,320,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder182-7418a076a5ce,Unclassified,unknown,New Folder182,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder182\PointCloud.ply,,,,unknown,3,322,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder183-3f82dce42fbd,Unclassified,unknown,New Folder183,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder183\PointCloud.ply,,,,unknown,3,324,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder184-eaf8cb733a1a,Unclassified,unknown,New Folder184,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder184\PointCloud.ply,,,,unknown,3,326,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder185-23b42e93c33c,Unclassified,unknown,New Folder185,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder185\PointCloud.ply,,,,unknown,3,328,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder186-f55bf4af099b,Unclassified,unknown,New Folder186,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder186\PointCloud.ply,,,,unknown,3,330,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder187-837c869a2d62,Unclassified,unknown,New Folder187,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder187\PointCloud.ply,,,,unknown,3,332,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder188-27c23f202e56,Unclassified,unknown,New Folder188,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder188\PointCloud.ply,,,,unknown,3,334,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder189-38b784133e58,Unclassified,unknown,New Folder189,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder189\PointCloud.ply,,,,unknown,3,336,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder19-c540829d14a3,Unclassified,unknown,New Folder19,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder19\PointCloud.ply,,,,unknown,3,338,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder190-b1ac2ea7f568,Unclassified,unknown,New Folder190,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder190\PointCloud.ply,,,,unknown,3,340,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder191-7fb4d0bef15b,Unclassified,unknown,New Folder191,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder191\PointCloud.ply,,,,unknown,3,342,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder192-33507983cffa,Unclassified,unknown,New Folder192,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder192\PointCloud.ply,,,,unknown,3,344,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder193-fd0d26da5d38,Unclassified,unknown,New Folder193,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder193\PointCloud.ply,,,,unknown,3,346,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder194-1c91d844c021,Unclassified,unknown,New Folder194,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder194\PointCloud.ply,,,,unknown,3,348,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder195-3e75fa644c21,Unclassified,unknown,New Folder195,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder195\PointCloud.ply,,,,unknown,3,350,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder2-dfa13af28b15,Unclassified,unknown,New Folder2,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder2\PointCloud.ply,,,,unknown,3,352,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder20-9a3072d43f4f,Unclassified,unknown,New Folder20,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder20\PointCloud.ply,,,,unknown,3,354,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder21-3f3ce5d3a567,Unclassified,unknown,New Folder21,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder21\PointCloud.ply,,,,unknown,3,356,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder22-aef4faeaa131,Unclassified,unknown,New Folder22,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder22\PointCloud.ply,,,,unknown,3,358,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder23-d9a29ec8f09f,Unclassified,unknown,New Folder23,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder23\PointCloud.ply,,,,unknown,3,360,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder24-b2d41cb9b703,Unclassified,unknown,New Folder24,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder24\PointCloud.ply,,,,unknown,3,362,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder25-3df81dd5ee54,Unclassified,unknown,New Folder25,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder25\PointCloud.ply,,,,unknown,3,364,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder26-21168b0724b9,Unclassified,unknown,New Folder26,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder26\PointCloud.ply,,,,unknown,3,366,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder27-69fe2fb7367f,Unclassified,unknown,New Folder27,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder27\PointCloud.ply,,,,unknown,3,368,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder28-f0b1040f9bc4,Unclassified,unknown,New Folder28,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder28\PointCloud.ply,,,,unknown,3,370,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder29-b390830cfc39,Unclassified,unknown,New Folder29,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder29\PointCloud.ply,,,,unknown,3,372,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder3-92d9c959e8dc,Unclassified,unknown,New Folder3,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder3\PointCloud.ply,,,,unknown,3,374,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder30-7b88190ce09c,Unclassified,unknown,New Folder30,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder30\PointCloud.ply,,,,unknown,3,376,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder31-8fec25fda092,Unclassified,unknown,New Folder31,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder31\PointCloud.ply,,,,unknown,3,378,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder32-249ccd37d43c,Unclassified,unknown,New Folder32,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder32\PointCloud.ply,,,,unknown,3,380,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder33-6a73dbd699be,Unclassified,unknown,New Folder33,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder33\PointCloud.ply,,,,unknown,3,382,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder34-d2202d71b66b,Unclassified,unknown,New Folder34,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder34\PointCloud.ply,,,,unknown,3,384,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder35-79d08168f63f,Unclassified,unknown,New Folder35,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder35\PointCloud.ply,,,,unknown,3,386,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder36-c03da56d7b4a,Unclassified,unknown,New Folder36,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder36\PointCloud.ply,,,,unknown,3,388,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder37-bdf8085dd693,Unclassified,unknown,New Folder37,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder37\PointCloud.ply,,,,unknown,3,390,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder38-cf2dfed4b3a5,Unclassified,unknown,New Folder38,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder38\PointCloud.ply,,,,unknown,3,392,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder39-68a1cd84b923,Unclassified,unknown,New Folder39,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder39\PointCloud.ply,,,,unknown,3,394,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
local-documents-new folder4-4d605ae6d6ed,Unclassified,unknown,New Folder4,C:\Users\zlab\Documents\xwechat_files\wxid_gtwp5krch35n22_1c17\msg\file\2026-03\2\New Folder4\PointCloud.ply,,,,unknown,3,396,false,source_or_checkpoint_provenance_unverified,Discovered by local filename inventory only; directory naming is not provenance evidence.
